file	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_sim	record_desc
086-SA-02.bin.1.237	086-SA-02.bin.1.237_contig_3907	2	3812965	3841951	False	exoPS_GCF_10				086-SA-02.bin.1.237_contig_3907
012-PT-06.bin.1.321	012-PT-06.bin.1.321_contig_46536	1	270691	342610	False	zooglan				012-PT-06.bin.1.321_contig_46536
077-MX-09.bin.1.369	077-MX-09.bin.1.369_contig_115298	1	53444	78341	False	exoPS_GCF_2				077-MX-09.bin.1.369_contig_115298
077-MX-09.bin.1.369	077-MX-09.bin.1.369_contig_115298	2	268923	317288	False	putative_wzy_dependent_NO_OPX				077-MX-09.bin.1.369_contig_115298
086-SA-02.bin.1.227	086-SA-02.bin.1.227_contig_23708	1	405423	433972	False	exoPS_GCF_4				086-SA-02.bin.1.227_contig_23708
028-AU-34.bin.1.334	028-AU-34.bin.1.334_contig_16337	1	2618879	2641800	False	pel-like				028-AU-34.bin.1.334_contig_16337
028-AU-34.bin.1.334	028-AU-34.bin.1.334_contig_16351	1	528995	579933	False	putative_wzy_dependent_NO_OPX				028-AU-34.bin.1.334_contig_16351
028-AU-34.bin.1.334	028-AU-34.bin.1.334_contig_73435	1	55899	82777	False	cellulose-like				028-AU-34.bin.1.334_contig_73435
075-IN-06.bin.1.213	075-IN-06.bin.1.213_contig_15860	1	1366036	1401456	False	putative_wzy_dependent				075-IN-06.bin.1.213_contig_15860
075-IN-06.bin.1.213	075-IN-06.bin.1.213_contig_16904	1	557648	604711	False	putative_wzy_dependent				075-IN-06.bin.1.213_contig_16904
001-SG-02.bin.2.297	001-SG-02.bin.2.297_contig_1887	1	163447	214781	False	putative_wzy_dependent_NO_OPX				001-SG-02.bin.2.297_contig_1887
001-SG-02.bin.2.297	001-SG-02.bin.2.297_contig_32349	1	151741	198604	False	putative_wzy_dependent				001-SG-02.bin.2.297_contig_32349
001-SG-02.bin.2.297	001-SG-02.bin.2.297_contig_32349	2	895491	944860	False	putative_wzy_dependent				001-SG-02.bin.2.297_contig_32349
001-SG-02.bin.2.297	001-SG-02.bin.2.297_contig_8029	1	454213	547523	False	putative_wzy_dependent				001-SG-02.bin.2.297_contig_8029
001-SG-02.bin.2.297	001-SG-02.bin.2.297_contig_8911	1	87724	118446	False	putative_wzy_dependent				001-SG-02.bin.2.297_contig_8911
001-SG-02.bin.2.297	001-SG-02.bin.2.297_contig_9398	1	730059	784750	False	putative_wzy_dependent				001-SG-02.bin.2.297_contig_9398
001-SG-02.bin.2.297	001-SG-02.bin.2.297_contig_9398	2	1289993	1361285	False	putative_wzy_dependent				001-SG-02.bin.2.297_contig_9398
051-IN-23.bin.1.219	051-IN-23.bin.1.219_contig_15213	1	223562	253432	False	putative_wzy_dependent				051-IN-23.bin.1.219_contig_15213
051-IN-23.bin.1.219	051-IN-23.bin.1.219_contig_9046	1	852964	868695	False	PNAG-pga				051-IN-23.bin.1.219_contig_9046
031-CZ-17.bin.1.419	031-CZ-17.bin.1.419_contig_26485	1	815407	860689	False	putative_ABC_dependent_NO_OPX				031-CZ-17.bin.1.419_contig_26485
031-CZ-17.bin.1.419	031-CZ-17.bin.1.419_contig_26485	2	1025493	1047937	False	pel				031-CZ-17.bin.1.419_contig_26485
031-CZ-17.bin.1.419	031-CZ-17.bin.1.419_contig_29277	1	8522	66764	True	putative_wzy_dependent				031-CZ-17.bin.1.419_contig_29277
031-CZ-17.bin.1.419	031-CZ-17.bin.1.419_contig_29277	2	99208	158882	False	zooglan				031-CZ-17.bin.1.419_contig_29277
006-MY-06.bin.1.348	006-MY-06.bin.1.348_contig_27275	1	37056	79337	False	putative_wzy_dependent				006-MY-06.bin.1.348_contig_27275
006-MY-06.bin.1.348	006-MY-06.bin.1.348_contig_44150	1	82226	141804	False	putative_wzy_dependent				006-MY-06.bin.1.348_contig_44150
006-MY-06.bin.1.348	006-MY-06.bin.1.348_contig_44371	1	127756	183384	False	putative_wzy_dependent_NO_OPX				006-MY-06.bin.1.348_contig_44371
066-CH-22.bin.1.556	066-CH-22.bin.1.556_contig_166944	1	340372	405579	False	putative_wzy_dependent				066-CH-22.bin.1.556_contig_166944
007-SA-08.bin.2.502	007-SA-08.bin.2.502_contig_18813	1	203655	247621	False	putative_wzy_dependent_NO_OPX				007-SA-08.bin.2.502_contig_18813
053-PL-24.bin.2.119	053-PL-24.bin.2.119_contig_57812	1	386164	440182	False	putative_wzy_dependent				053-PL-24.bin.2.119_contig_57812
053-PL-24.bin.2.119	053-PL-24.bin.2.119_contig_72436	1	72060	99579	False	putative_wzy_dependent_NO_OPX				053-PL-24.bin.2.119_contig_72436
059-AT-02.bin.1.130	059-AT-02.bin.1.130_contig_19275	1	129870	190622	False	putative_wzy_dependent				059-AT-02.bin.1.130_contig_19275
059-AT-02.bin.1.130	059-AT-02.bin.1.130_contig_9253	1	122927	180354	False	putative_wzy_dependent				059-AT-02.bin.1.130_contig_9253
094-US2-01.bin.1.115	094-US2-01.bin.1.115_contig_33421	1	437042	504491	False	putative_ABC_dependent_NO_OPX				094-US2-01.bin.1.115_contig_33421
094-US2-01.bin.1.115	094-US2-01.bin.1.115_contig_33430	1	397162	424084	False	exoPS_GCF_2				094-US2-01.bin.1.115_contig_33430
065-CA-03.bin.1.148	065-CA-03.bin.1.148_contig_12712	1	184758	226644	False	putative_wzy_dependent				065-CA-03.bin.1.148_contig_12712
065-CA-03.bin.1.148	065-CA-03.bin.1.148_contig_74615	1	91612	144307	False	putative_wzy_dependent				065-CA-03.bin.1.148_contig_74615
040-UK-14.bin.1.147	040-UK-14.bin.1.147_contig_1783	1	664708	695577	True	putative_wzy_dependent_NO_OPX				040-UK-14.bin.1.147_contig_1783
040-UK-14.bin.1.147	040-UK-14.bin.1.147_contig_51000	1	451196	493021	False	putative_wzy_dependent				040-UK-14.bin.1.147_contig_51000
040-UK-14.bin.1.147	040-UK-14.bin.1.147_contig_51000	2	627433	680426	False	putative_ABC_dependent				040-UK-14.bin.1.147_contig_51000
040-UK-14.bin.1.147	040-UK-14.bin.1.147_contig_97617	1	653276	705504	False	putative_wzy_dependent				040-UK-14.bin.1.147_contig_97617
095-US2-13.bin.1.174	095-US2-13.bin.1.174_contig_11083	1	68502	113886	False	putative_wzy_dependent				095-US2-13.bin.1.174_contig_11083
095-US2-13.bin.1.174	095-US2-13.bin.1.174_contig_28085	1	53568	105998	True	putative_wzy_dependent				095-US2-13.bin.1.174_contig_28085
012-PT-06.bin.1.410	012-PT-06.bin.1.410_contig_7922	1	2359188	2409693	False	zooglan				012-PT-06.bin.1.410_contig_7922
045-US1-87.bin.1.236	045-US1-87.bin.1.236_contig_14024	1	1171912	1196951	False	sphingomonadales_exops				045-US1-87.bin.1.236_contig_14024
018-CH-08.bin.1.490	018-CH-08.bin.1.490_contig_11162	1	530740	576208	False	putative_wzy_dependent				018-CH-08.bin.1.490_contig_11162
018-CH-08.bin.1.490	018-CH-08.bin.1.490_contig_11314	1	290381	330338	False	putative_ABC_dependent_NO_OPX				018-CH-08.bin.1.490_contig_11314
033-IN-11.bin.c.9	033-IN-11.bin.c.9_contig_15199	1	23131	89134	False	putative_wzy_dependent_NO_OPX				033-IN-11.bin.c.9_contig_15199
033-IN-11.bin.c.9	033-IN-11.bin.c.9_contig_15199	2	1709525	1754389	False	putative_wzy_dependent_NO_OPX				033-IN-11.bin.c.9_contig_15199
033-IN-11.bin.c.9	033-IN-11.bin.c.9_contig_15199	3	2546537	2573662	False	putative_wzy_dependent				033-IN-11.bin.c.9_contig_15199
058-AR-20.bin.2.174	058-AR-20.bin.2.174_contig_31948	1	1235074	1265869	False	putative_wzy_dependent_NO_OPX				058-AR-20.bin.2.174_contig_31948
058-AR-20.bin.2.174	058-AR-20.bin.2.174_contig_31948	2	1485484	1522477	False	putative_wzy_dependent_NO_OPX				058-AR-20.bin.2.174_contig_31948
058-AR-20.bin.2.174	058-AR-20.bin.2.174_contig_31948	3	1555903	1596951	False	putative_wzy_dependent				058-AR-20.bin.2.174_contig_31948
058-AR-20.bin.2.174	058-AR-20.bin.2.174_contig_92855	1	92046	119943	False	cellulose-like				058-AR-20.bin.2.174_contig_92855
098-UY-13.bin.1.587	098-UY-13.bin.1.587_contig_51878	1	460268	498462	False	putative_wzy_dependent				098-UY-13.bin.1.587_contig_51878
054-AR-04.bin.1.8	054-AR-04.bin.1.8_contig_14678	1	1695334	1756448	False	putative_wzy_dependent				054-AR-04.bin.1.8_contig_14678
019-HK-04.bin.1.519	019-HK-04.bin.1.519_contig_97623	1	141932	193193	False	putative_wzy_dependent_NO_OPX				019-HK-04.bin.1.519_contig_97623
054-AR-04.bin.1.11	054-AR-04.bin.1.11_contig_10446	1	208759	261172	False	putative_wzy_dependent_NO_OPX				054-AR-04.bin.1.11_contig_10446
054-AR-04.bin.1.11	054-AR-04.bin.1.11_contig_5794	1	2353670	2419645	False	putative_wzy_dependent				054-AR-04.bin.1.11_contig_5794
054-AR-04.bin.1.11	054-AR-04.bin.1.11_contig_5794	2	2512056	2557520	False	putative_wzy_dependent				054-AR-04.bin.1.11_contig_5794
090-US1-124.bin.1.408	090-US1-124.bin.1.408_contig_11759	1	21992	98692	False	putative_wzy_dependent				090-US1-124.bin.1.408_contig_11759
090-US1-124.bin.1.408	090-US1-124.bin.1.408_contig_52971	1	12549	41973	True	exoPS_GCF_4				090-US1-124.bin.1.408_contig_52971
090-US1-124.bin.1.408	090-US1-124.bin.1.408_contig_52971	2	368173	430814	False	putative_ABC_dependent_NO_OPX				090-US1-124.bin.1.408_contig_52971
035-MX-06.bin.1.245	035-MX-06.bin.1.245_contig_10918	1	487884	544426	False	putative_wzy_dependent				035-MX-06.bin.1.245_contig_10918
046-US2-03.bin.1.455	046-US2-03.bin.1.455_contig_3743	1	1347408	1413447	False	putative_wzy_dependent				046-US2-03.bin.1.455_contig_3743
055-AR-06.bin.1.447	055-AR-06.bin.1.447_contig_27152	1	1626065	1720391	False	putative_wzy_dependent				055-AR-06.bin.1.447_contig_27152
088-SA-05.bin.1.110	088-SA-05.bin.1.110_contig_45583	1	28742	91254	False	putative_ABC_dependent_NO_OPX				088-SA-05.bin.1.110_contig_45583
088-SA-05.bin.1.110	088-SA-05.bin.1.110_contig_45583	2	794587	821719	True	putative_wzy_dependent_NO_OPX				088-SA-05.bin.1.110_contig_45583
088-SA-05.bin.1.110	088-SA-05.bin.1.110_contig_83478	1	55500	102230	True	putative_ABC_dependent_NO_OPX				088-SA-05.bin.1.110_contig_83478
063-AU-32.bin.1.101	063-AU-32.bin.1.101_contig_5591	1	0	47597	True	putative_ABC_dependent_NO_OPX				063-AU-32.bin.1.101_contig_5591
063-AU-32.bin.1.101	063-AU-32.bin.1.101_contig_5591	2	1672701	1719018	False	putative_wzy_dependent_NO_OPX				063-AU-32.bin.1.101_contig_5591
063-AU-32.bin.1.101	063-AU-32.bin.1.101_contig_5591	3	2042618	2091075	False	putative_wzy_dependent_NO_OPX				063-AU-32.bin.1.101_contig_5591
063-AU-32.bin.1.101	063-AU-32.bin.1.101_contig_5591	4	3491940	3524725	False	putative_wzy_dependent_NO_OPX				063-AU-32.bin.1.101_contig_5591
063-AU-32.bin.1.101	063-AU-32.bin.1.101_contig_5591	5	3957762	3997870	False	putative_wzy_dependent_NO_OPX				063-AU-32.bin.1.101_contig_5591
025-FI-01.bin.1.700	025-FI-01.bin.1.700_contig_45971	1	551261	599980	True	putative_wzy_dependent				025-FI-01.bin.1.700_contig_45971
025-FI-01.bin.1.700	025-FI-01.bin.1.700_contig_61486	1	269099	306406	False	putative_wzy_dependent				025-FI-01.bin.1.700_contig_61486
025-FI-01.bin.1.700	025-FI-01.bin.1.700_contig_61486	2	377469	402509	False	exoPS_GCF_2				025-FI-01.bin.1.700_contig_61486
025-FI-01.bin.1.700	025-FI-01.bin.1.700_contig_64761	1	129507	168468	False	putative_wzy_dependent_NO_OPX				025-FI-01.bin.1.700_contig_64761
090-US1-124.bin.1.328	090-US1-124.bin.1.328_contig_51729	1	18023	65300	False	putative_wzy_dependent_NO_OPX				090-US1-124.bin.1.328_contig_51729
034-IT-09.bin.2.292	034-IT-09.bin.2.292_contig_35372	1	320815	366354	False	putative_ABC_dependent_NO_OPX				034-IT-09.bin.2.292_contig_35372
034-IT-09.bin.2.292	034-IT-09.bin.2.292_contig_58045	1	261603	300914	False	putative_wzy_dependent_NO_OPX				034-IT-09.bin.2.292_contig_58045
072-HK-05.bin.1.312	072-HK-05.bin.1.312_contig_1033	1	344475	402973	False	putative_wzy_dependent				072-HK-05.bin.1.312_contig_1033
083-NL-13.bin.1.400	083-NL-13.bin.1.400_contig_88635	1	362178	395823	True	putative_wzy_dependent_NO_OPX				083-NL-13.bin.1.400_contig_88635
001-SG-02.bin.1.95	001-SG-02.bin.1.95_contig_23606	1	338150	371241	False	putative_ABC_or_wzy_dependent				001-SG-02.bin.1.95_contig_23606
001-SG-02.bin.1.95	001-SG-02.bin.1.95_contig_23606	2	691523	714550	False	pel-like				001-SG-02.bin.1.95_contig_23606
035-MX-06.bin.1.119	035-MX-06.bin.1.119_contig_18551	1	104109	166922	False	putative_wzy_dependent_NO_OPX				035-MX-06.bin.1.119_contig_18551
035-MX-06.bin.1.119	035-MX-06.bin.1.119_contig_5186	1	482031	546101	False	putative_wzy_dependent				035-MX-06.bin.1.119_contig_5186
035-MX-06.bin.1.119	035-MX-06.bin.1.119_contig_5518	1	224084	255431	False	exoPS_GCF_5				035-MX-06.bin.1.119_contig_5518
019-HK-04.bin.1.568	019-HK-04.bin.1.568_contig_5612	1	1489808	1529734	False	putative_ABC_dependent				019-HK-04.bin.1.568_contig_5612
032-ES-07.bin.1.376	032-ES-07.bin.1.376_contig_17968	1	985567	1030686	False	putative_wzy_dependent_NO_OPX				032-ES-07.bin.1.376_contig_17968
007-SA-08.bin.1.365	007-SA-08.bin.1.365_contig_19709	1	71663	106251	False	putative_wzy_dependent_NO_OPX				007-SA-08.bin.1.365_contig_19709
007-SA-08.bin.1.365	007-SA-08.bin.1.365_contig_19709	2	1144842	1192448	False	putative_wzy_dependent				007-SA-08.bin.1.365_contig_19709
007-SA-08.bin.1.365	007-SA-08.bin.1.365_contig_67128	1	56831	97459	False	putative_ABC_dependent_NO_OPX				007-SA-08.bin.1.365_contig_67128
034-IT-09.bin.1.21	034-IT-09.bin.1.21_contig_2223	1	2102885	2136378	False	putative_wzy_dependent				034-IT-09.bin.1.21_contig_2223
009-AU-01.bin.1.184	009-AU-01.bin.1.184_contig_47162	1	551319	602046	False	putative_wzy_dependent				009-AU-01.bin.1.184_contig_47162
009-AU-01.bin.1.184	009-AU-01.bin.1.184_contig_47162	2	1303485	1343813	False	putative_wzy_dependent				009-AU-01.bin.1.184_contig_47162
009-AU-01.bin.1.184	009-AU-01.bin.1.184_contig_47162	3	1906450	1962246	False	putative_wzy_dependent				009-AU-01.bin.1.184_contig_47162
087-SA-04.bin.2.165	087-SA-04.bin.2.165_contig_154244	1	2907	61449	True	putative_wzy_dependent_NO_OPX				087-SA-04.bin.2.165_contig_154244
087-SA-04.bin.2.165	087-SA-04.bin.2.165_contig_38340	1	216070	252368	False	putative_wzy_dependent_NO_OPX				087-SA-04.bin.2.165_contig_38340
087-SA-04.bin.2.165	087-SA-04.bin.2.165_contig_38340	2	445621	508778	False	putative_wzy_dependent_NO_OPX				087-SA-04.bin.2.165_contig_38340
033-IN-11.bin.1.78	033-IN-11.bin.1.78_contig_13067	1	173398	213089	False	putative_ABC_dependent_NO_OPX				033-IN-11.bin.1.78_contig_13067
033-IN-11.bin.1.78	033-IN-11.bin.1.78_contig_34567	1	543727	595935	False	putative_wzy_dependent_NO_OPX				033-IN-11.bin.1.78_contig_34567
033-IN-11.bin.1.78	033-IN-11.bin.1.78_contig_34567	2	708840	743556	False	putative_wzy_dependent				033-IN-11.bin.1.78_contig_34567
018-CH-08.bin.1.495	018-CH-08.bin.1.495_contig_9442	1	338799	367243	False	exoPS_GCF_10				018-CH-08.bin.1.495_contig_9442
076-IN-18.bin.1.134	076-IN-18.bin.1.134_contig_288784	1	147774	195871	True	putative_ABC_dependent				076-IN-18.bin.1.134_contig_288784
064-CA-01.bin.1.139	064-CA-01.bin.1.139_contig_36870	1	2105811	2154871	False	putative_wzy_dependent_NO_OPX				064-CA-01.bin.1.139_contig_36870
076-IN-18.bin.1.836	076-IN-18.bin.1.836_contig_1012	1	19685	90350	False	putative_wzy_dependent				076-IN-18.bin.1.836_contig_1012
076-IN-18.bin.1.836	076-IN-18.bin.1.836_contig_1012	2	4856247	4883109	False	putative_ABC_dependent_NO_OPX				076-IN-18.bin.1.836_contig_1012
076-IN-18.bin.1.836	076-IN-18.bin.1.836_contig_1012	3	4967011	4997866	False	putative_wzy_dependent				076-IN-18.bin.1.836_contig_1012
076-IN-18.bin.1.836	076-IN-18.bin.1.836_contig_25443	1	1562771	1600328	False	putative_wzy_dependent				076-IN-18.bin.1.836_contig_25443
064-CA-01.bin.1.80	064-CA-01.bin.1.80_contig_16001	1	135220	195113	False	putative_wzy_dependent				064-CA-01.bin.1.80_contig_16001
090-US1-124.bin.1.44	090-US1-124.bin.1.44_contig_119938	1	328465	355333	False	cellulose-like				090-US1-124.bin.1.44_contig_119938
090-US1-124.bin.1.44	090-US1-124.bin.1.44_contig_2947	1	114715	141694	False	putative_ABC_or_wzy_dependent				090-US1-124.bin.1.44_contig_2947
090-US1-124.bin.1.44	090-US1-124.bin.1.44_contig_41657	1	475020	505130	False	putative_wzy_dependent_NO_OPX				090-US1-124.bin.1.44_contig_41657
090-US1-124.bin.1.44	090-US1-124.bin.1.44_contig_48986	1	439418	485345	False	putative_wzy_dependent_NO_OPX				090-US1-124.bin.1.44_contig_48986
092-US1-44.bin.1.227	092-US1-44.bin.1.227_contig_5572	1	1197041	1226533	False	exoPS_GCF_4				092-US1-44.bin.1.227_contig_5572
092-US1-44.bin.1.227	092-US1-44.bin.1.227_contig_6776	1	455504	507095	False	putative_wzy_dependent				092-US1-44.bin.1.227_contig_6776
092-US1-44.bin.1.227	092-US1-44.bin.1.227_contig_6776	2	564108	616174	False	putative_wzy_dependent				092-US1-44.bin.1.227_contig_6776
092-US1-44.bin.2.125	092-US1-44.bin.2.125_contig_1457	1	29180	43997	False	PNAG-pga				092-US1-44.bin.2.125_contig_1457
092-US1-44.bin.2.125	092-US1-44.bin.2.125_contig_18167	1	52591	138365	False	putative_wzy_dependent				092-US1-44.bin.2.125_contig_18167
091-US1-126.bin.1.671	091-US1-126.bin.1.671_contig_176	1	1857057	1904207	False	putative_ABC_dependent				091-US1-126.bin.1.671_contig_176
019-HK-04.bin.1.182	019-HK-04.bin.1.182_contig_24466	1	2023218	2096315	False	putative_wzy_dependent				019-HK-04.bin.1.182_contig_24466
019-HK-04.bin.1.182	019-HK-04.bin.1.182_contig_24466	2	2329483	2364338	False	putative_wzy_dependent_NO_OPX				019-HK-04.bin.1.182_contig_24466
019-HK-04.bin.1.182	019-HK-04.bin.1.182_contig_24466	3	5487275	5548442	False	putative_ABC_dependent				019-HK-04.bin.1.182_contig_24466
009-AU-01.bin.1.131	009-AU-01.bin.1.131_contig_68815	1	628747	665621	False	putative_wzy_dependent_NO_OPX				009-AU-01.bin.1.131_contig_68815
082-NL-09.bin.1.43	082-NL-09.bin.1.43_contig_1534	1	33560	82117	False	putative_wzy_dependent				082-NL-09.bin.1.43_contig_1534
082-NL-09.bin.1.43	082-NL-09.bin.1.43_contig_30626	1	109314	157764	True	putative_ABC_dependent_NO_OPX				082-NL-09.bin.1.43_contig_30626
018-CH-08.bin.1.190	018-CH-08.bin.1.190_contig_225699	1	63946	113645	False	putative_wzy_dependent				018-CH-08.bin.1.190_contig_225699
018-CH-08.bin.1.190	018-CH-08.bin.1.190_contig_51049	1	373122	447569	False	putative_wzy_dependent_NO_OPX				018-CH-08.bin.1.190_contig_51049
014-ES-23.bin.1.305	014-ES-23.bin.1.305_contig_11808	1	182500	212097	False	exoPS_GCF_10				014-ES-23.bin.1.305_contig_11808
014-ES-23.bin.1.305	014-ES-23.bin.1.305_contig_14056	1	147759	191124	False	putative_ABC_dependent_NO_OPX				014-ES-23.bin.1.305_contig_14056
014-ES-23.bin.1.305	014-ES-23.bin.1.305_contig_22935	1	393625	453530	False	putative_wzy_dependent_NO_OPX				014-ES-23.bin.1.305_contig_22935
014-ES-23.bin.1.305	014-ES-23.bin.1.305_contig_34948	1	52818	121883	False	putative_wzy_dependent_NO_OPX				014-ES-23.bin.1.305_contig_34948
014-ES-23.bin.1.305	014-ES-23.bin.1.305_contig_59658	1	75674	119038	False	putative_ABC_dependent_NO_OPX				014-ES-23.bin.1.305_contig_59658
014-ES-23.bin.1.305	014-ES-23.bin.1.305_contig_6620	1	49325	82419	False	putative_wzy_dependent_NO_OPX				014-ES-23.bin.1.305_contig_6620
014-ES-23.bin.1.305	014-ES-23.bin.1.305_contig_784	1	466867	520745	False	putative_wzy_dependent_NO_OPX				014-ES-23.bin.1.305_contig_784
077-MX-09.bin.1.357	077-MX-09.bin.1.357_contig_19008	1	32892	73443	False	putative_wzy_dependent				077-MX-09.bin.1.357_contig_19008
077-MX-09.bin.1.357	077-MX-09.bin.1.357_contig_28296	1	64108	115649	False	putative_ABC_or_wzy_dependent				077-MX-09.bin.1.357_contig_28296
087-SA-04.bin.1.50	087-SA-04.bin.1.50_contig_11290	1	1230584	1258740	True	putative_wzy_dependent_NO_OPX				087-SA-04.bin.1.50_contig_11290
094-US2-01.bin.1.57	094-US2-01.bin.1.57_contig_17882	1	415528	470213	False	putative_wzy_dependent				094-US2-01.bin.1.57_contig_17882
094-US2-01.bin.1.57	094-US2-01.bin.1.57_contig_17882	2	3555040	3597678	False	putative_wzy_dependent_NO_OPX				094-US2-01.bin.1.57_contig_17882
094-US2-01.bin.1.57	094-US2-01.bin.1.57_contig_17882	3	3867255	3920515	False	putative_wzy_dependent				094-US2-01.bin.1.57_contig_17882
094-US2-01.bin.1.57	094-US2-01.bin.1.57_contig_17882	4	4166676	4218433	False	putative_wzy_dependent				094-US2-01.bin.1.57_contig_17882
032-ES-07.bin.1.26	032-ES-07.bin.1.26_contig_37972	1	192572	236666	False	putative_wzy_dependent_NO_OPX				032-ES-07.bin.1.26_contig_37972
098-UY-13.bin.1.103	098-UY-13.bin.1.103_contig_5657	1	1283668	1332999	False	putative_wzy_dependent_NO_OPX				098-UY-13.bin.1.103_contig_5657
004-NL-18.bin.2.154	004-NL-18.bin.2.154_contig_10544	1	243346	302367	False	putative_wzy_dependent				004-NL-18.bin.2.154_contig_10544
004-NL-18.bin.2.154	004-NL-18.bin.2.154_contig_163528	1	0	27147	True	putative_ABC_dependent_NO_OPX				004-NL-18.bin.2.154_contig_163528
055-AR-06.bin.1.453	055-AR-06.bin.1.453_contig_8128	1	533630	548452	False	PNAG-pga				055-AR-06.bin.1.453_contig_8128
055-AR-06.bin.1.453	055-AR-06.bin.1.453_contig_8128	2	911294	982601	False	zooglan				055-AR-06.bin.1.453_contig_8128
095-US2-13.bin.1.280	095-US2-13.bin.1.280_contig_7481	1	968479	1019470	True	putative_wzy_dependent_NO_OPX				095-US2-13.bin.1.280_contig_7481
018-CH-08.bin.1.508	018-CH-08.bin.1.508_contig_206810	1	184067	210839	False	exoPS_GCF_9				018-CH-08.bin.1.508_contig_206810
066-CH-22.bin.1.124	066-CH-22.bin.1.124_contig_7658	1	3235	33592	True	putative_wzy_dependent_NO_OPX				066-CH-22.bin.1.124_contig_7658
098-UY-13.bin.1.159	098-UY-13.bin.1.159_contig_44597	1	279032	328590	False	putative_wzy_dependent_NO_OPX				098-UY-13.bin.1.159_contig_44597
021-CZ-11.bin.1.351	021-CZ-11.bin.1.351_contig_45454	1	181905	237294	False	putative_wzy_dependent				021-CZ-11.bin.1.351_contig_45454
021-CZ-11.bin.1.351	021-CZ-11.bin.1.351_contig_92002	1	721	59926	True	putative_wzy_dependent				021-CZ-11.bin.1.351_contig_92002
031-CZ-17.bin.2.310	031-CZ-17.bin.2.310_contig_139221	1	349881	415326	False	putative_wzy_dependent				031-CZ-17.bin.2.310_contig_139221
031-CZ-17.bin.2.310	031-CZ-17.bin.2.310_contig_64709	1	66127	93114	False	exoPS_GCF_2				031-CZ-17.bin.2.310_contig_64709
031-CZ-17.bin.2.310	031-CZ-17.bin.2.310_contig_64709	2	241159	313949	False	putative_wzy_dependent_NO_OPX				031-CZ-17.bin.2.310_contig_64709
031-CZ-17.bin.2.310	031-CZ-17.bin.2.310_contig_90334	1	15021	51600	False	exoPS_GCF_5				031-CZ-17.bin.2.310_contig_90334
045-US1-87.bin.1.479	045-US1-87.bin.1.479_contig_47635	1	994816	1021689	False	sphingomonadales_exops				045-US1-87.bin.1.479_contig_47635
075-IN-06.bin.1.189	075-IN-06.bin.1.189_contig_17238	1	427826	468618	False	putative_wzy_dependent_NO_OPX				075-IN-06.bin.1.189_contig_17238
008-AR-23.bin.1.175	008-AR-23.bin.1.175_contig_117314	1	286132	319569	False	putative_wzy_dependent_NO_OPX				008-AR-23.bin.1.175_contig_117314
007-SA-08.bin.1.160	007-SA-08.bin.1.160_contig_31326	1	1459190	1523364	False	putative_wzy_dependent				007-SA-08.bin.1.160_contig_31326
048-UY-15.bin.2.443	048-UY-15.bin.2.443_contig_12843	1	47394	106332	False	putative_wzy_dependent_NO_OPX				048-UY-15.bin.2.443_contig_12843
048-UY-15.bin.2.443	048-UY-15.bin.2.443_contig_21109	1	55105	90915	False	putative_wzy_dependent_NO_OPX				048-UY-15.bin.2.443_contig_21109
048-UY-15.bin.2.443	048-UY-15.bin.2.443_contig_3109	1	12853	73733	True	putative_wzy_dependent_NO_OPX				048-UY-15.bin.2.443_contig_3109
048-UY-15.bin.2.443	048-UY-15.bin.2.443_contig_36698	1	78337	148353	False	putative_wzy_dependent_NO_OPX				048-UY-15.bin.2.443_contig_36698
048-UY-15.bin.2.443	048-UY-15.bin.2.443_contig_37070	1	0	32576	True	putative_wzy_dependent_NO_OPX				048-UY-15.bin.2.443_contig_37070
059-AT-02.bin.1.636	059-AT-02.bin.1.636_contig_3797	1	896712	978103	False	putative_wzy_dependent_NO_OPX				059-AT-02.bin.1.636_contig_3797
071-HK-01.bin.1.359	071-HK-01.bin.1.359_contig_34641	1	426287	456588	True	putative_wzy_dependent_NO_OPX				071-HK-01.bin.1.359_contig_34641
007-SA-08.bin.1.321	007-SA-08.bin.1.321_contig_702	1	211653	259126	False	putative_wzy_dependent_NO_OPX				007-SA-08.bin.1.321_contig_702
007-SA-08.bin.1.321	007-SA-08.bin.1.321_contig_7762	1	164479	222382	False	putative_wzy_dependent				007-SA-08.bin.1.321_contig_7762
007-SA-08.bin.1.321	007-SA-08.bin.1.321_contig_7762	2	1113275	1145984	False	putative_wzy_dependent_NO_OPX				007-SA-08.bin.1.321_contig_7762
061-AU-11.bin.c.17	061-AU-11.bin.c.17_contig_2162	1	831302	914430	False	putative_ABC_dependent_NO_OPX				061-AU-11.bin.c.17_contig_2162
061-AU-11.bin.c.17	061-AU-11.bin.c.17_contig_2162	2	2274093	2410075	False	putative_wzy_dependent				061-AU-11.bin.c.17_contig_2162
001-SG-02.bin.2.177	001-SG-02.bin.2.177_contig_21587	1	296122	345744	False	putative_wzy_dependent_NO_OPX				001-SG-02.bin.2.177_contig_21587
001-SG-02.bin.2.177	001-SG-02.bin.2.177_contig_21587	2	1531675	1617183	False	putative_wzy_dependent				001-SG-02.bin.2.177_contig_21587
006-MY-06.bin.1.137	006-MY-06.bin.1.137_contig_52853	1	584069	645709	False	putative_wzy_dependent				006-MY-06.bin.1.137_contig_52853
031-CZ-17.bin.2.14	031-CZ-17.bin.2.14_contig_23183	1	44208	92168	False	putative_wzy_dependent_NO_OPX				031-CZ-17.bin.2.14_contig_23183
