genome	contig	length
032-ES-07.bin.1.331.fa	032-ES-07.bin.1.331_contig_4657	210490
032-ES-07.bin.1.331.fa	032-ES-07.bin.1.331_contig_5220	175105
032-ES-07.bin.1.331.fa	032-ES-07.bin.1.331_contig_57048	141238
032-ES-07.bin.1.331.fa	032-ES-07.bin.1.331_contig_57213	309356
032-ES-07.bin.1.331.fa	032-ES-07.bin.1.331_contig_61031	176780
032-ES-07.bin.1.331.fa	032-ES-07.bin.1.331_contig_70679	472224
032-ES-07.bin.1.340.fa	032-ES-07.bin.1.340_contig_40921	17654
032-ES-07.bin.1.340.fa	032-ES-07.bin.1.340_contig_59738	397368
032-ES-07.bin.1.340.fa	032-ES-07.bin.1.340_contig_6285	1961164
032-ES-07.bin.1.340.fa	032-ES-07.bin.1.340_contig_6286	642029
032-ES-07.bin.1.340.fa	032-ES-07.bin.1.340_contig_98647	148786
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_102158	50011
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_106172	8817
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_109102	16538
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_11121	148885
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_12158	90262
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_12387	18694
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_12390	209737
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_17456	228499
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_24385	76435
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_25146	168118
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_25809	187796
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_27375	31522
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_27592	310188
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_27812	240989
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_28224	263833
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_30935	84624
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_30940	33246
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_31385	165831
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_31690	780282
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_34846	579245
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_46128	17878
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_53747	152071
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_6278	397361
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_65548	125037
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_69117	36920
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_70569	31571
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_70581	12617
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_70611	22324
032-ES-07.bin.1.342.fa	032-ES-07.bin.1.342_contig_99383	82542
032-ES-07.bin.1.343.fa	032-ES-07.bin.1.343_contig_12736	608939
032-ES-07.bin.1.343.fa	032-ES-07.bin.1.343_contig_16241	408829
032-ES-07.bin.1.343.fa	032-ES-07.bin.1.343_contig_20413	782760
032-ES-07.bin.1.343.fa	032-ES-07.bin.1.343_contig_20983	553416
032-ES-07.bin.1.343.fa	032-ES-07.bin.1.343_contig_24092	227311
032-ES-07.bin.1.343.fa	032-ES-07.bin.1.343_contig_31946	437499
032-ES-07.bin.1.343.fa	032-ES-07.bin.1.343_contig_36182	783839
032-ES-07.bin.1.343.fa	032-ES-07.bin.1.343_contig_40797	261902
032-ES-07.bin.1.343.fa	032-ES-07.bin.1.343_contig_40798	490623
032-ES-07.bin.1.343.fa	032-ES-07.bin.1.343_contig_53922	82178
032-ES-07.bin.1.343.fa	032-ES-07.bin.1.343_contig_53942	222163
032-ES-07.bin.1.343.fa	032-ES-07.bin.1.343_contig_99530	61948
032-ES-07.bin.1.344.fa	032-ES-07.bin.1.344_contig_14064	584512
032-ES-07.bin.1.344.fa	032-ES-07.bin.1.344_contig_14374	611453
032-ES-07.bin.1.344.fa	032-ES-07.bin.1.344_contig_14381	524377
032-ES-07.bin.1.344.fa	032-ES-07.bin.1.344_contig_14383	12549
032-ES-07.bin.1.344.fa	032-ES-07.bin.1.344_contig_30274	422663
032-ES-07.bin.1.344.fa	032-ES-07.bin.1.344_contig_44239	895575
032-ES-07.bin.1.344.fa	032-ES-07.bin.1.344_contig_47777	1135952
032-ES-07.bin.1.344.fa	032-ES-07.bin.1.344_contig_48271	184867
032-ES-07.bin.1.344.fa	032-ES-07.bin.1.344_contig_52025	30950
032-ES-07.bin.1.344.fa	032-ES-07.bin.1.344_contig_52031	349770
032-ES-07.bin.1.344.fa	032-ES-07.bin.1.344_contig_58291	124167
032-ES-07.bin.1.344.fa	032-ES-07.bin.1.344_contig_62444	79781
032-ES-07.bin.1.344.fa	032-ES-07.bin.1.344_contig_68808	19727
032-ES-07.bin.1.344.fa	032-ES-07.bin.1.344_contig_71183	10051
032-ES-07.bin.1.35.fa	032-ES-07.bin.1.35_contig_1892	234917
032-ES-07.bin.1.35.fa	032-ES-07.bin.1.35_contig_1893	593728
032-ES-07.bin.1.35.fa	032-ES-07.bin.1.35_contig_25842	667195
032-ES-07.bin.1.35.fa	032-ES-07.bin.1.35_contig_27877	1301799
032-ES-07.bin.1.35.fa	032-ES-07.bin.1.35_contig_3989	647773
032-ES-07.bin.1.351.fa	032-ES-07.bin.1.351_contig_107830	8154
032-ES-07.bin.1.351.fa	032-ES-07.bin.1.351_contig_110099	7936
032-ES-07.bin.1.351.fa	032-ES-07.bin.1.351_contig_16466	457426
032-ES-07.bin.1.351.fa	032-ES-07.bin.1.351_contig_17404	3845137
032-ES-07.bin.1.351.fa	032-ES-07.bin.1.351_contig_40250	8145
032-ES-07.bin.1.351.fa	032-ES-07.bin.1.351_contig_98528	12624
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_101754	162373
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_110568	78676
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_25989	105190
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_33471	48757
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_34369	357196
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_34370	463038
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_44815	417252
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_45662	297092
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_45663	13810
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_63472	46069
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_73156	192334
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_7506	201004
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_76782	51200
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_80189	128305
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_84177	29543
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_94744	54263
032-ES-07.bin.1.36.fa	032-ES-07.bin.1.36_contig_99825	264967
032-ES-07.bin.1.360.fa	032-ES-07.bin.1.360_contig_20801	980041
032-ES-07.bin.1.360.fa	032-ES-07.bin.1.360_contig_33319	105019
032-ES-07.bin.1.360.fa	032-ES-07.bin.1.360_contig_33320	280952
032-ES-07.bin.1.360.fa	032-ES-07.bin.1.360_contig_34792	625349
032-ES-07.bin.1.360.fa	032-ES-07.bin.1.360_contig_3607	1776756
032-ES-07.bin.1.360.fa	032-ES-07.bin.1.360_contig_6080	29192
032-ES-07.bin.1.360.fa	032-ES-07.bin.1.360_contig_98958	68403
032-ES-07.bin.1.360.fa	032-ES-07.bin.1.360_contig_98959	76335
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_102811	19741
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_103166	436683
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_104907	12605
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_106785	83528
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_108137	209834
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_109613	22150
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_37044	423114
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_37045	26308
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_45849	733577
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_57137	506163
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_57850	606858
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_6169	84566
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_78858	208834
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_85561	470563
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_97783	10370
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_97784	197053
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_98365	30377
032-ES-07.bin.1.364.fa	032-ES-07.bin.1.364_contig_99906	414895
032-ES-07.bin.1.368.fa	032-ES-07.bin.1.368_contig_108036	163836
032-ES-07.bin.1.368.fa	032-ES-07.bin.1.368_contig_28684	300627
032-ES-07.bin.1.368.fa	032-ES-07.bin.1.368_contig_30192	743689
032-ES-07.bin.1.368.fa	032-ES-07.bin.1.368_contig_32573	254147
032-ES-07.bin.1.368.fa	032-ES-07.bin.1.368_contig_49490	343048
032-ES-07.bin.1.368.fa	032-ES-07.bin.1.368_contig_50162	77939
032-ES-07.bin.1.368.fa	032-ES-07.bin.1.368_contig_53141	247526
032-ES-07.bin.1.368.fa	032-ES-07.bin.1.368_contig_61878	6294
032-ES-07.bin.1.368.fa	032-ES-07.bin.1.368_contig_77255	36511
032-ES-07.bin.1.368.fa	032-ES-07.bin.1.368_contig_99485	44338
032-ES-07.bin.1.368.fa	032-ES-07.bin.1.368_contig_99486	316585
032-ES-07.bin.1.368.fa	032-ES-07.bin.1.368_contig_99487	88847
032-ES-07.bin.1.368.fa	032-ES-07.bin.1.368_contig_99489	83847
032-ES-07.bin.1.376.fa	032-ES-07.bin.1.376_contig_17968	1108344
032-ES-07.bin.1.376.fa	032-ES-07.bin.1.376_contig_43441	808628
032-ES-07.bin.1.376.fa	032-ES-07.bin.1.376_contig_58718	14791
032-ES-07.bin.1.376.fa	032-ES-07.bin.1.376_contig_64748	11333
032-ES-07.bin.1.376.fa	032-ES-07.bin.1.376_contig_67092	19676
032-ES-07.bin.1.378.fa	032-ES-07.bin.1.378_contig_107454	154005
032-ES-07.bin.1.378.fa	032-ES-07.bin.1.378_contig_15718	868935
032-ES-07.bin.1.378.fa	032-ES-07.bin.1.378_contig_18296	376646
032-ES-07.bin.1.378.fa	032-ES-07.bin.1.378_contig_2621	636521
032-ES-07.bin.1.378.fa	032-ES-07.bin.1.378_contig_38372	235449
032-ES-07.bin.1.378.fa	032-ES-07.bin.1.378_contig_42631	9899
032-ES-07.bin.1.378.fa	032-ES-07.bin.1.378_contig_61827	40136
032-ES-07.bin.1.378.fa	032-ES-07.bin.1.378_contig_6627	353060
032-ES-07.bin.1.378.fa	032-ES-07.bin.1.378_contig_98751	248343
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_102512	15909
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_104293	7840
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_104610	107792
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_16228	679453
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_16230	248630
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_25121	728253
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_28102	407788
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_29345	681424
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_31728	236513
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_33351	18156
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_36262	37710
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_39767	223068
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_42421	159622
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_43440	837144
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_4491	1185691
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_50717	88691
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_62778	326861
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_69343	104764
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_70158	282570
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_88799	13906
032-ES-07.bin.1.380.fa	032-ES-07.bin.1.380_contig_91147	222844
032-ES-07.bin.1.382.fa	032-ES-07.bin.1.382_contig_100338	348544
032-ES-07.bin.1.382.fa	032-ES-07.bin.1.382_contig_15241	418429
032-ES-07.bin.1.382.fa	032-ES-07.bin.1.382_contig_16185	12901
032-ES-07.bin.1.382.fa	032-ES-07.bin.1.382_contig_19735	1062989
032-ES-07.bin.1.382.fa	032-ES-07.bin.1.382_contig_33542	703454
032-ES-07.bin.1.382.fa	032-ES-07.bin.1.382_contig_37957	504426
032-ES-07.bin.1.382.fa	032-ES-07.bin.1.382_contig_98654	132751
032-ES-07.bin.1.387.fa	032-ES-07.bin.1.387_contig_109809	220532
032-ES-07.bin.1.387.fa	032-ES-07.bin.1.387_contig_25615	1835209
032-ES-07.bin.1.387.fa	032-ES-07.bin.1.387_contig_36442	578154
032-ES-07.bin.1.387.fa	032-ES-07.bin.1.387_contig_40449	771938
032-ES-07.bin.1.387.fa	032-ES-07.bin.1.387_contig_42157	9501
032-ES-07.bin.1.387.fa	032-ES-07.bin.1.387_contig_57010	346701
032-ES-07.bin.1.387.fa	032-ES-07.bin.1.387_contig_81762	24955
032-ES-07.bin.1.387.fa	032-ES-07.bin.1.387_contig_8659	1283135
032-ES-07.bin.1.392.fa	032-ES-07.bin.1.392_contig_100296	83024
032-ES-07.bin.1.392.fa	032-ES-07.bin.1.392_contig_10390	779528
032-ES-07.bin.1.392.fa	032-ES-07.bin.1.392_contig_106649	47750
032-ES-07.bin.1.392.fa	032-ES-07.bin.1.392_contig_107086	129866
032-ES-07.bin.1.392.fa	032-ES-07.bin.1.392_contig_24646	194256
032-ES-07.bin.1.392.fa	032-ES-07.bin.1.392_contig_24647	338201
032-ES-07.bin.1.392.fa	032-ES-07.bin.1.392_contig_30642	250754
032-ES-07.bin.1.392.fa	032-ES-07.bin.1.392_contig_33225	328227
032-ES-07.bin.1.392.fa	032-ES-07.bin.1.392_contig_33433	8129
032-ES-07.bin.1.392.fa	032-ES-07.bin.1.392_contig_55415	164561
032-ES-07.bin.1.392.fa	032-ES-07.bin.1.392_contig_55774	347976
032-ES-07.bin.1.392.fa	032-ES-07.bin.1.392_contig_55800	374421
032-ES-07.bin.1.392.fa	032-ES-07.bin.1.392_contig_55806	227762
032-ES-07.bin.1.392.fa	032-ES-07.bin.1.392_contig_55810	334816
032-ES-07.bin.1.392.fa	032-ES-07.bin.1.392_contig_7664	334963
032-ES-07.bin.1.392.fa	032-ES-07.bin.1.392_contig_88099	66394
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_104378	213244
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_12141	21518
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_12881	2456108
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_26760	6920
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_37519	20463
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_37520	12234
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_37604	36740
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_48275	7298
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_49312	322024
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_60406	37521
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_61753	15064
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_68850	64549
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_69214	10032
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_7493	1248013
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_79524	4009
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_80720	254759
032-ES-07.bin.1.393.fa	032-ES-07.bin.1.393_contig_90142	18252
032-ES-07.bin.1.4.fa	032-ES-07.bin.1.4_contig_102817	114066
032-ES-07.bin.1.4.fa	032-ES-07.bin.1.4_contig_102818	108395
032-ES-07.bin.1.4.fa	032-ES-07.bin.1.4_contig_102820	958178
032-ES-07.bin.1.4.fa	032-ES-07.bin.1.4_contig_33615	624861
032-ES-07.bin.1.4.fa	032-ES-07.bin.1.4_contig_33617	483451
032-ES-07.bin.1.401.fa	032-ES-07.bin.1.401_contig_51970	1490352
032-ES-07.bin.1.401.fa	032-ES-07.bin.1.401_contig_51973	866443
032-ES-07.bin.1.401.fa	032-ES-07.bin.1.401_contig_51977	1146417
032-ES-07.bin.1.401.fa	032-ES-07.bin.1.401_contig_98192	316736
032-ES-07.bin.1.401.fa	032-ES-07.bin.1.401_contig_99265	36844
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_101258	434192
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_104003	57000
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_10479	216480
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_10481	118130
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_10482	1058744
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_107026	126241
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_13921	438378
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_1968	381163
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_24740	197140
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_25887	362291
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_28740	290002
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_29569	263981
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_40043	164595
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_42565	1543566
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_48218	154429
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_49094	317395
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_55717	304948
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_90575	93237
032-ES-07.bin.1.407.fa	032-ES-07.bin.1.407_contig_99066	116509
032-ES-07.bin.1.412.fa	032-ES-07.bin.1.412_contig_107211	251458
032-ES-07.bin.1.412.fa	032-ES-07.bin.1.412_contig_107956	512176
032-ES-07.bin.1.412.fa	032-ES-07.bin.1.412_contig_20287	287293
032-ES-07.bin.1.412.fa	032-ES-07.bin.1.412_contig_5522	810218
032-ES-07.bin.1.412.fa	032-ES-07.bin.1.412_contig_62877	271639
032-ES-07.bin.1.412.fa	032-ES-07.bin.1.412_contig_74559	95446
032-ES-07.bin.1.412.fa	032-ES-07.bin.1.412_contig_75208	100768
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_100239	253875
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_101331	68046
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_104767	540200
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_17452	163916
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_24669	13605
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_25632	162638
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_34133	114566
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_47871	8957
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_51095	309673
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_55991	470440
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_60193	326102
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_65468	16751
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_69137	159747
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_70277	259344
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_72881	177610
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_73837	156457
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_77295	171020
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_78179	91441
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_79617	111609
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_86950	37086
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_92564	48603
032-ES-07.bin.1.414.fa	032-ES-07.bin.1.414_contig_96179	94905
032-ES-07.bin.1.416.fa	032-ES-07.bin.1.416_contig_100064	31907
032-ES-07.bin.1.416.fa	032-ES-07.bin.1.416_contig_100144	133961
032-ES-07.bin.1.416.fa	032-ES-07.bin.1.416_contig_107939	59684
032-ES-07.bin.1.416.fa	032-ES-07.bin.1.416_contig_21966	212357
032-ES-07.bin.1.416.fa	032-ES-07.bin.1.416_contig_46817	307242
032-ES-07.bin.1.416.fa	032-ES-07.bin.1.416_contig_48004	416378
032-ES-07.bin.1.416.fa	032-ES-07.bin.1.416_contig_64956	50046
032-ES-07.bin.1.416.fa	032-ES-07.bin.1.416_contig_65193	525593
032-ES-07.bin.1.416.fa	032-ES-07.bin.1.416_contig_68457	408499
032-ES-07.bin.1.416.fa	032-ES-07.bin.1.416_contig_76233	529886
032-ES-07.bin.1.419.fa	032-ES-07.bin.1.419_contig_100087	70180
032-ES-07.bin.1.419.fa	032-ES-07.bin.1.419_contig_101900	70085
032-ES-07.bin.1.419.fa	032-ES-07.bin.1.419_contig_102149	181257
032-ES-07.bin.1.419.fa	032-ES-07.bin.1.419_contig_106122	3171
032-ES-07.bin.1.419.fa	032-ES-07.bin.1.419_contig_106263	326769
032-ES-07.bin.1.419.fa	032-ES-07.bin.1.419_contig_107092	88133
032-ES-07.bin.1.419.fa	032-ES-07.bin.1.419_contig_15512	453058
032-ES-07.bin.1.419.fa	032-ES-07.bin.1.419_contig_18721	46676
032-ES-07.bin.1.419.fa	032-ES-07.bin.1.419_contig_2645	203169
032-ES-07.bin.1.419.fa	032-ES-07.bin.1.419_contig_32559	245263
032-ES-07.bin.1.419.fa	032-ES-07.bin.1.419_contig_36655	218517
032-ES-07.bin.1.419.fa	032-ES-07.bin.1.419_contig_39313	919279
032-ES-07.bin.1.419.fa	032-ES-07.bin.1.419_contig_49041	360517
032-ES-07.bin.1.419.fa	032-ES-07.bin.1.419_contig_5567	240621
032-ES-07.bin.1.419.fa	032-ES-07.bin.1.419_contig_78131	5629
032-ES-07.bin.1.425.fa	032-ES-07.bin.1.425_contig_102863	98085
032-ES-07.bin.1.425.fa	032-ES-07.bin.1.425_contig_105305	18153
032-ES-07.bin.1.425.fa	032-ES-07.bin.1.425_contig_1398	1489300
032-ES-07.bin.1.425.fa	032-ES-07.bin.1.425_contig_16154	2679083
032-ES-07.bin.1.425.fa	032-ES-07.bin.1.425_contig_16579	36243
032-ES-07.bin.1.425.fa	032-ES-07.bin.1.425_contig_22614	778620
032-ES-07.bin.1.425.fa	032-ES-07.bin.1.425_contig_34217	223169
032-ES-07.bin.1.425.fa	032-ES-07.bin.1.425_contig_34219	417030
032-ES-07.bin.1.425.fa	032-ES-07.bin.1.425_contig_50465	54986
032-ES-07.bin.1.425.fa	032-ES-07.bin.1.425_contig_84092	355044
032-ES-07.bin.1.425.fa	032-ES-07.bin.1.425_contig_98269	246621
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_101614	248442
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_101783	93156
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_10439	206582
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_13066	71960
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_13069	319750
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_13290	297434
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_23384	412510
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_26493	146606
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_32285	118057
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_40674	37130
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_40678	41296
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_43146	130434
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_47009	533326
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_5192	322133
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_57684	676142
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_61253	87819
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_76770	792532
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_793	196920
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_9342	206614
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_9352	209610
032-ES-07.bin.1.426.fa	032-ES-07.bin.1.426_contig_99514	185398
032-ES-07.bin.1.432.fa	032-ES-07.bin.1.432_contig_12421	515379
032-ES-07.bin.1.432.fa	032-ES-07.bin.1.432_contig_22263	483389
032-ES-07.bin.1.432.fa	032-ES-07.bin.1.432_contig_33453	123496
032-ES-07.bin.1.432.fa	032-ES-07.bin.1.432_contig_39795	1385964
032-ES-07.bin.1.432.fa	032-ES-07.bin.1.432_contig_4010	562786
032-ES-07.bin.1.432.fa	032-ES-07.bin.1.432_contig_4013	1128368
032-ES-07.bin.1.432.fa	032-ES-07.bin.1.432_contig_55203	533277
032-ES-07.bin.1.432.fa	032-ES-07.bin.1.432_contig_99390	28153
032-ES-07.bin.1.433.fa	032-ES-07.bin.1.433_contig_102308	37401
032-ES-07.bin.1.433.fa	032-ES-07.bin.1.433_contig_102309	174450
032-ES-07.bin.1.433.fa	032-ES-07.bin.1.433_contig_104616	135365
032-ES-07.bin.1.433.fa	032-ES-07.bin.1.433_contig_108109	386670
032-ES-07.bin.1.433.fa	032-ES-07.bin.1.433_contig_1266	255052
032-ES-07.bin.1.433.fa	032-ES-07.bin.1.433_contig_16157	11998
032-ES-07.bin.1.433.fa	032-ES-07.bin.1.433_contig_18068	168943
032-ES-07.bin.1.433.fa	032-ES-07.bin.1.433_contig_26155	181739
032-ES-07.bin.1.433.fa	032-ES-07.bin.1.433_contig_26156	29927
032-ES-07.bin.1.433.fa	032-ES-07.bin.1.433_contig_26385	250209
