009-AU-01.bin.2.15	FLASV85389.1345;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:IMCC26256,f:midas_f_2,g:midas_g_3140,s:midas_s_44867;	100
009-AU-01.bin.2.150	FLASV458.1461;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:Haliangiales,f:Haliangiaceae,g:Haliangium,s:midas_s_458;	99.3
009-AU-01.bin.2.151	FLASV62711.1360;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Planctomycetales,f:Schlesneriaceae,g:Schlesneria,s:Schlesneria_paludicola;	97.7
009-AU-01.bin.2.153	NA	NA
009-AU-01.bin.2.154	FLASV823.1385;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Paracoccus,s:midas_s_823;	98.1
009-AU-01.bin.2.155	FLASV83058.1374;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:mle1-27,f:midas_f_990,g:midas_g_1853,s:midas_s_32162;	100
009-AU-01.bin.2.156	NA	NA
009-AU-01.bin.2.157	NA	NA
009-AU-01.bin.2.158	FLASV32222.1365;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Aeromonadaceae,g:Tolumonas,s:Tolumonas_auensis;	100
009-AU-01.bin.2.159	FLASV52.1467;tax=d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:67-14,g:midas_g_52,s:midas_s_52;	100
009-AU-01.bin.2.16	NA	NA
009-AU-01.bin.2.160	NA	NA
009-AU-01.bin.2.161	NA	NA
009-AU-01.bin.2.162	FLASV13269.1344;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_13269;	100
009-AU-01.bin.2.163	NA	NA
009-AU-01.bin.2.164	FLASV9753.1341;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Marmoricola,s:midas_s_9753;	100
009-AU-01.bin.2.165	FLASV38498.1374;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:Polyangiales,f:Phaselicystidaceae,g:Phaselicystis,s:midas_s_38498;	100
009-AU-01.bin.2.166	NA	NA
009-AU-01.bin.2.167	FLASV4211.1446;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Hydrogenophaga,s:midas_s_4211;	99.9
009-AU-01.bin.2.168	FLASV102330.1350;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Isosphaerales,f:Isosphaeraceae,g:Paludisphaera,s:midas_s_102330;	96.2
009-AU-01.bin.2.169	FLASV6328.1443;tax=d:Bacteria,p:Patescibacteria,c:Saccharimonadia,o:Saccharimonadales,f:midas_f_5391,g:midas_g_6328,s:midas_s_6328;	99.8
009-AU-01.bin.2.17	FLASV10911.1344;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:Flavobacterium_sasangense;	100
009-AU-01.bin.2.171	NA	NA
009-AU-01.bin.2.172	FLASV20092.1379;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Opitutales,f:Opitutaceae,g:Lacunisphaera,s:midas_s_3109;	100
009-AU-01.bin.2.173	NA	NA
009-AU-01.bin.2.174	FLASV1565.1386;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Amaricoccus,s:Amaricoccus_kaplicensis;	100
009-AU-01.bin.2.175	FLASV3558.1445;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_1363,s:midas_s_1657;	99.9
009-AU-01.bin.2.176	FLASV88324.1390;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Pedosphaerales,f:Pedosphaeraceae,g:midas_g_79614,s:midas_s_88324;	90.6
009-AU-01.bin.2.178	FLASV2074.1479;tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Lactococcus,s:Lactococcus_raffinolactis;	100
009-AU-01.bin.2.180	NA	NA
009-AU-01.bin.2.181	FLASV61670.1320;tax=d:Bacteria,p:Bdellovibrionota,c:Bdellovibrionia,o:Bdellovibrionales,f:Bdellovibrionaceae,g:OM27_clade,s:midas_s_61670;	100
009-AU-01.bin.2.184	NA	NA
009-AU-01.bin.2.186	FLASV30433.1314;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:Flexifilaceae,g:midas_g_16643,s:midas_s_30433;	99.8
009-AU-01.bin.2.187	NA	NA
009-AU-01.bin.2.188	NA	NA
009-AU-01.bin.2.193	FLASV29546.1304;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Pleomorphomonadaceae,g:Chthonobacter,s:midas_s_29546;	100
009-AU-01.bin.2.194	NA	NA
009-AU-01.bin.2.198	FLASV60894.1324;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Caldilineales,f:Caldilineaceae,g:midas_g_5463,s:midas_s_57739;	96.8
009-AU-01.bin.2.2	NA	NA
009-AU-01.bin.2.20	FLASV76201.1337;tax=d:Bacteria,p:Bdellovibrionota,c:Bdellovibrionia,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio,s:midas_s_76201;	98.9
009-AU-01.bin.2.200	FLASV15229.1351;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:midas_g_15229,s:midas_s_15229;	99
009-AU-01.bin.2.201	FLASV1978.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Rhodocyclaceae,g:Azonexus,s:midas_s_1978;	100
009-AU-01.bin.2.205	NA	NA
009-AU-01.bin.2.207	NA	NA
009-AU-01.bin.2.213	FLASV68917.1345;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Iamiaceae,g:Iamia,s:midas_s_27733;	96.4
009-AU-01.bin.2.216	FLASV15949.1356;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Halomonadaceae,g:Halomonas,s:midas_s_11904;	99.9
009-AU-01.bin.2.218	FLASV6926.1440;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Frankiales,f:Sporichthyaceae,g:Longivirga,s:midas_s_2674;	100
009-AU-01.bin.2.219	FLASV26051.1357;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Steroidobacterales,f:Steroidobacteraceae,g:midas_g_98,s:midas_s_26051;	100
009-AU-01.bin.2.22	FLASV8741.1478;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:Polyangiales,f:Polyangiaceae,g:Minicystis,s:midas_s_6809;	100
009-AU-01.bin.2.220	NA	NA
009-AU-01.bin.2.221	FLASV58750.1306;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Kaistiaceae,g:Kaistia,s:Kaistia_hirudinis;	100
009-AU-01.bin.2.223	FLASV107498.1214;tax=d:Eukaryota,p:Amorphea,c:Obazoa,o:Opisthokonta,f:Nucletmycea,g:midas_g_105695,s:midas_s_107498;	82.4
009-AU-01.bin.2.226	FLASV73797.1306;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Acetobacterales,f:Acetobacteraceae,g:midas_g_42169,s:midas_s_73797;	97.9
009-AU-01.bin.2.23	FLASV89044.1352;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Sutterellaceae,g:midas_g_89044,s:midas_s_89044;	95.8
009-AU-01.bin.2.230	FLASV8233.1474;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:Haliangiales,f:Haliangiaceae,g:Haliangium,s:midas_s_8233;	99.1
009-AU-01.bin.2.231	FLASV19651.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_3186,s:midas_s_12098;	100
009-AU-01.bin.2.233	FLASV82549.1360;tax=d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:67-14,g:midas_g_18618,s:midas_s_82549;	96.6
009-AU-01.bin.2.234	FLASV1549.1439;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Propionibacteriaceae,g:Propioniciclava,s:midas_s_1549;	98
009-AU-01.bin.2.237	FLASV3356.1412;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:midas_g_57,s:midas_s_165;	99.3
009-AU-01.bin.2.24	NA	NA
009-AU-01.bin.2.240	FLASV33723.1325;tax=d:Bacteria,p:Deinococcota,c:Deinococci,o:Deinococcales,f:Deinococcaceae,g:midas_g_33723,s:midas_s_33723;	99.8
009-AU-01.bin.2.241	FLASV5987.1446;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:Lentimicrobiaceae,g:Lentimicrobium,s:midas_s_362;	100
009-AU-01.bin.2.242	FLASV55200.1345;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micrococcales,f:Microbacteriaceae,g:Leucobacter,s:midas_s_47641;	100
009-AU-01.bin.2.243	FLASV5374.1443;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:midas_o_5,f:midas_f_5,g:midas_g_957,s:midas_s_957;	98
009-AU-01.bin.2.244	FLASV5411.1426;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Caldilineales,f:Caldilineaceae,g:midas_g_1083,s:midas_s_1886;	98.8
009-AU-01.bin.2.246	FLASV31957.1350;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:midas_g_81,s:midas_s_18125;	100
009-AU-01.bin.2.247	FLASV459.1405;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Novosphingobium,s:midas_s_459;	99.5
009-AU-01.bin.2.248	NA	NA
009-AU-01.bin.2.249	FLASV102330.1350;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Isosphaerales,f:Isosphaeraceae,g:Paludisphaera,s:midas_s_102330;	99.3
009-AU-01.bin.2.25	FLASV12907.1363;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:T34,g:midas_g_1465,s:midas_s_12907;	99.9
009-AU-01.bin.2.250	FLASV399.1444;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:midas_o_5,f:midas_f_5,g:midas_g_399,s:midas_s_399;	100
009-AU-01.bin.2.252	FLASV557.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Rhodocyclaceae,g:Ferribacterium,s:midas_s_557;	100
009-AU-01.bin.2.256	FLASV2900.1439;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Weeksellaceae,g:Cloacibacterium,s:midas_s_2886;	99.8
009-AU-01.bin.2.258	FLASV11749.1336;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Iamiaceae,g:Iamia,s:Aquihabitans_daechungensis;	100
009-AU-01.bin.2.26	FLASV6088.1411;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Novosphingobium,s:midas_s_244;	100
009-AU-01.bin.2.260	NA	NA
009-AU-01.bin.2.264	FLASV3356.1412;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:midas_g_57,s:midas_s_165;	100
009-AU-01.bin.2.266	FLASV7909.1441;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:midas_o_5,f:midas_f_5,g:midas_g_5528,s:midas_s_7909;	100
009-AU-01.bin.2.267	FLASV109890.1327;tax=d:Bacteria,p:Actinobacteriota,c:Coriobacteriia,o:Coriobacteriales,f:Coriobacteriaceae,g:Collinsella,s:Collinsella_aerofaciens;	99.9
009-AU-01.bin.2.269	FLASV5234.1407;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Mesorhizobium,s:midas_s_642;	98.7
009-AU-01.bin.2.270	FLASV43618.1375;tax=d:Bacteria,p:Bdellovibrionota,c:Oligoflexia,o:0319-6G20,f:midas_f_3092,g:midas_g_13131,s:midas_s_20980;	99.7
009-AU-01.bin.2.271	FLASV28433.1344;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Pirellula,s:midas_s_28433;	100
009-AU-01.bin.2.272	FLASV1423.1459;tax=d:Bacteria,p:Myxococcota,c:Myxococcia,o:Myxococcales,f:Myxococcaceae,g:P3OB-42,s:midas_s_1423;	97.5
009-AU-01.bin.2.274	FLASV4071.1412;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:midas_g_2171,s:midas_s_4071;	99.8
009-AU-01.bin.2.275	FLASV6612.1443;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:midas_o_5,f:midas_f_5,g:midas_g_957,s:midas_s_6612;	98.3
009-AU-01.bin.2.277	FLASV12780.1354;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3838,s:midas_s_12780;	100
009-AU-01.bin.2.278	FLASV5695.1443;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:midas_o_5,f:midas_f_5,g:midas_g_957,s:midas_s_957;	98.4
009-AU-01.bin.2.279	FLASV66486.1344;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Iamiaceae,g:Iamia,s:midas_s_8564;	100
009-AU-01.bin.2.280	FLASV676.1432;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:midas_f_108,g:midas_g_558,s:midas_s_676;	99.2
009-AU-01.bin.2.283	FLASV116114.1349;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Isosphaerales,f:Isosphaeraceae,g:midas_g_116114,s:midas_s_116114;	93.2
009-AU-01.bin.2.284	FLASV13139.1338;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_1226,s:midas_s_13139;	100
009-AU-01.bin.2.285	FLASV1681.1478;tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus,s:Streptococcus_parasuis;	100
009-AU-01.bin.2.286	NA	NA
009-AU-01.bin.2.287	FLASV2884.1446;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Competibacterales,f:Competibacteraceae,g:Ca_Competibacter,s:midas_s_1775;	99.9
009-AU-01.bin.2.288	NA	NA
009-AU-01.bin.2.289	FLASV9697.1346;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_9697;	100
009-AU-01.bin.2.29	FLASV31236.1304;tax=d:Bacteria,p:Patescibacteria,c:Saccharimonadia,o:Saccharimonadales,f:midas_f_16428,g:midas_g_21912,s:midas_s_31236;	98
009-AU-01.bin.2.291	FLASV11195.1338;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Corynebacteriales,f:Mycobacteriaceae,g:Mycobacterium,s:midas_s_11195;	100
009-AU-01.bin.2.292	FLASV19488.1350;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Acidovorax,s:midas_s_19488;	98.8
009-AU-01.bin.2.293	NA	NA
009-AU-01.bin.2.294	NA	NA
009-AU-01.bin.2.295	FLASV3750.1473;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Pedosphaerales,f:Pedosphaeraceae,g:ADurb.Bin118,s:midas_s_3750;	89
009-AU-01.bin.2.297	FLASV65231.1335;tax=d:Bacteria,p:Bdellovibrionota,c:Bdellovibrionia,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio,s:midas_s_65231;	100
009-AU-01.bin.2.3	FLASV28793.1331;tax=d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Gaiellales,f:midas_f_3270,g:midas_g_5098,s:midas_s_28793;	99.8
009-AU-01.bin.2.30	FLASV68104.1351;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Bacteroidales,f:midas_f_47682,g:midas_g_48364,s:midas_s_48364;	96.3
009-AU-01.bin.2.300	FLASV6132.1481;tax=d:Bacteria,p:Desulfobacterota,c:Desulfobulbia,o:Desulfobulbales,f:Desulfobulbaceae,g:Desulfobulbus,s:midas_s_6132;	99
009-AU-01.bin.2.302	FLASV6719.1439;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Iamiaceae,g:Iamia,s:Aquihabitans_daechungensis;	99.6
009-AU-01.bin.2.304	FLASV10079.1308;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingobium,s:midas_s_10079;	100
009-AU-01.bin.2.306	FLASV3606.1476;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:mle1-27,f:midas_f_990,g:midas_g_3374,s:midas_s_3374;	100
009-AU-01.bin.2.308	FLASV44697.1370;tax=d:Bacteria,p:Desulfobacterota,c:Desulfovibrionia,o:Desulfovibrionales,f:Desulfovibrionaceae,g:Desulfovibrio,s:midas_s_43704;	100
009-AU-01.bin.2.310	FLASV21301.1284;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Rhodobacter,s:midas_s_21301;	99.9
009-AU-01.bin.2.311	FLASV11392.1356;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Crocinitomicaceae,g:Fluviicola,s:midas_s_11392;	100
009-AU-01.bin.2.313	NA	NA
009-AU-01.bin.2.314	FLASV5991.1411;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Acetobacterales,f:Acetobacteraceae,g:midas_g_5991,s:midas_s_5991;	100
009-AU-01.bin.2.315	FLASV3615.1387;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Pseudorhodobacter,s:Pseudorhodobacter_sinensis;	100
009-AU-01.bin.2.316	FLASV1294.1462;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Rhodocyclaceae,g:Azospira,s:midas_s_1294;	99.6
009-AU-01.bin.2.32	FLASV88966.1347;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Chthoniobacterales,f:Terrimicrobiaceae,g:Terrimicrobium,s:midas_s_88966;	96.4
009-AU-01.bin.2.320	FLASV33475.1284;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Rhodobacter,s:midas_s_21248;	99.6
009-AU-01.bin.2.321	FLASV7510.1496;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Rhodocyclaceae,g:Propionivibrio,s:midas_s_7510;	98.3
009-AU-01.bin.2.322	FLASV2898.1450;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:midas_g_2898,s:midas_s_2898;	99
009-AU-01.bin.2.323	NA	NA
009-AU-01.bin.2.324	FLASV6709.1457;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Pir4_lineage,s:midas_s_6709;	99.9
009-AU-01.bin.2.325	FLASV55001.1361;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Verrucomicrobiales,f:Rubritaleaceae,g:Luteolibacter,s:midas_s_55001;	99.6
009-AU-01.bin.2.326	FLASV28685.1304;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Novosphingobium,s:Novosphingobium_arabidopsis;	99.9
009-AU-01.bin.2.327	FLASV453.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Rhodocyclaceae,g:Thauera,s:Thauera_terpenica;	99.9
009-AU-01.bin.2.328	FLASV9296.1433;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_9296,s:midas_s_9296;	99.4
009-AU-01.bin.2.33	FLASV43115.1367;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:Haliangiales,f:Haliangiaceae,g:Haliangium,s:midas_s_43115;	100
009-AU-01.bin.2.332	FLASV7396.1483;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Agitococcus_lubricus_group,s:midas_s_7396;	98.2
009-AU-01.bin.2.333	FLASV12014.1358;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Bacteroidales,f:Paludibacteraceae,g:Paludibacter,s:midas_s_11722;	100
009-AU-01.bin.2.334	FLASV7150.1447;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Agitococcus_lubricus_group,s:midas_s_6335;	99
009-AU-01.bin.2.337	NA	NA
009-AU-01.bin.2.339	NA	NA
009-AU-01.bin.2.340	FLASV59894.1284;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Rhodobacter,s:midas_s_59894;	100
009-AU-01.bin.2.341	FLASV11547.1350;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Acidovorax,s:Acidovorax_temperans;	100
009-AU-01.bin.2.342	FLASV12959.1354;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Acidovorax,s:Acidovorax_delafieldii;	100
009-AU-01.bin.2.344	FLASV1202.1459;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Rhodocyclaceae,g:Thauera,s:midas_s_256;	99.9
009-AU-01.bin.2.345	FLASV82415.1354;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3838,s:midas_s_82415;	100
009-AU-01.bin.2.347	FLASV40361.1354;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Rhodocyclaceae,g:Methyloversatilis,s:midas_s_10092;	99.7
009-AU-01.bin.2.348	NA	NA
009-AU-01.bin.2.349	NA	NA
009-AU-01.bin.2.350	FLASV1547.1404;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Devosiaceae,g:Devosia,s:midas_s_1547;	100
009-AU-01.bin.2.351	FLASV3467.1448;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:midas_s_3467;	95.4
009-AU-01.bin.2.355	FLASV739.1443;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_739,s:midas_s_739;	100
009-AU-01.bin.2.357	FLASV62371.1306;tax=d:Bacteria,p:Patescibacteria,c:Saccharimonadia,o:Saccharimonadales,f:midas_f_10823,g:midas_g_10823,s:midas_s_62371;	98.9
009-AU-01.bin.2.358	NA	NA
009-AU-01.bin.2.359	FLASV80401.1349;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Pir4_lineage,s:midas_s_80401;	99.3
009-AU-01.bin.2.360	FLASV3277.1420;tax=d:Bacteria,p:Chloroflexi,c:KD4-96,o:midas_o_3277,f:midas_f_3277,g:midas_g_3277,s:midas_s_3277;	99.1
009-AU-01.bin.2.361	FLASV34145.1361;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Planctomycetales,f:Schlesneriaceae,g:Schlesneria,s:midas_s_34145;	100
009-AU-01.bin.2.364	NA	NA
009-AU-01.bin.2.366	NA	NA
009-AU-01.bin.2.37	NA	NA
009-AU-01.bin.2.38	FLASV15362.1359;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:midas_g_679,s:midas_s_15362;	99.9
009-AU-01.bin.2.39	FLASV56772.1308;tax=d:Bacteria,p:Patescibacteria,c:Saccharimonadia,o:Saccharimonadales,f:midas_f_7404,g:midas_g_30640,s:midas_s_42630;	99.6
009-AU-01.bin.2.40	FLASV52345.1373;tax=d:Bacteria,p:Bdellovibrionota,c:Oligoflexia,o:0319-6G20,f:midas_f_4611,g:midas_g_48396,s:midas_s_52345;	99.3
009-AU-01.bin.2.41	NA	NA
009-AU-01.bin.2.43	FLASV11131.1355;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Taibaiella,s:midas_s_11131;	100
009-AU-01.bin.2.46	FLASV72572.1346;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Competibacterales,f:Competibacteraceae,g:Ca_Competibacter,s:midas_s_38019;	99.9
009-AU-01.bin.2.47	FLASV86724.1393;tax=d:Bacteria,p:Patescibacteria,c:ABY1,o:Ca_Magasanikbacteria,f:midas_f_39760,g:midas_g_39760,s:midas_s_74731;	100
009-AU-01.bin.2.49	NA	NA
009-AU-01.bin.2.5	FLASV44869.1352;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:NS11-12_marine_group,g:midas_g_15175,s:midas_s_44869;	100
009-AU-01.bin.2.50	FLASV41838.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_3186,s:midas_s_41838;	100
009-AU-01.bin.2.52	FLASV15664.1352;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3487,s:midas_s_11601;	100
009-AU-01.bin.2.53	FLASV63880.1376;tax=d:Bacteria,p:Bdellovibrionota,c:Oligoflexia,o:0319-6G20,f:midas_f_2390,g:midas_g_59892,s:midas_s_63880;	98
009-AU-01.bin.2.54	FLASV14024.1346;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Sphaerotilus,s:midas_s_14024;	100
009-AU-01.bin.2.55	FLASV45116.1371;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:Haliangiales,f:Haliangiaceae,g:Haliangium,s:midas_s_25776;	100
009-AU-01.bin.2.56	FLASV110274.1316;tax=d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:Phycisphaerales,f:Phycisphaeraceae,g:CL500-3,s:midas_s_4986;	99.9
009-AU-01.bin.2.57	FLASV73107.1473;tax=d:Bacteria,p:Patescibacteria,c:Parcubacteria,o:Ca_Nomurabacteria,f:midas_f_32931,g:midas_g_73107,s:midas_s_73107;	95.5
009-AU-01.bin.2.58	NA	NA
