file	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_sim	record_desc
016-PL-06.bin.1.357	016-PL-06.bin.1.357_contig_2382	1	42780	93433	False	putative_wzy_dependent_NO_OPX				016-PL-06.bin.1.357_contig_2382
016-PL-06.bin.1.357	016-PL-06.bin.1.357_contig_50070	1	78868	124925	False	putative_wzy_dependent_NO_OPX				016-PL-06.bin.1.357_contig_50070
016-PL-06.bin.1.357	016-PL-06.bin.1.357_contig_52526	1	52500	95288	False	putative_wzy_dependent_NO_OPX				016-PL-06.bin.1.357_contig_52526
016-PL-06.bin.1.357	016-PL-06.bin.1.357_contig_71629	1	825910	884337	False	putative_wzy_dependent_NO_OPX				016-PL-06.bin.1.357_contig_71629
021-CZ-11.bin.1.202	021-CZ-11.bin.1.202_contig_46651	1	1318221	1357906	False	putative_wzy_dependent				021-CZ-11.bin.1.202_contig_46651
021-CZ-11.bin.1.202	021-CZ-11.bin.1.202_contig_46651	2	1384888	1461327	False	putative_wzy_dependent				021-CZ-11.bin.1.202_contig_46651
032-ES-07.bin.1.225	032-ES-07.bin.1.225_contig_26437	1	269232	295195	False	putative_wzy_dependent_NO_OPX				032-ES-07.bin.1.225_contig_26437
066-CH-22.bin.3.420	066-CH-22.bin.3.420_contig_6885	1	432763	482525	False	putative_wzy_dependent				066-CH-22.bin.3.420_contig_6885
053-PL-24.bin.1.469	053-PL-24.bin.1.469_contig_86923	1	489284	515987	False	exoPS_GCF_4_1				053-PL-24.bin.1.469_contig_86923
009-AU-01.bin.1.311	009-AU-01.bin.1.311_contig_3482	1	254391	306749	False	putative_ABC_dependent_NO_OPX				009-AU-01.bin.1.311_contig_3482
073-IL-01.bin.1.750	073-IL-01.bin.1.750_contig_73451	1	0	21101	True	cellulose-like				073-IL-01.bin.1.750_contig_73451
073-IL-01.bin.1.750	073-IL-01.bin.1.750_contig_8003	1	954016	1012942	False	putative_wzy_dependent				073-IL-01.bin.1.750_contig_8003
073-IL-01.bin.1.750	073-IL-01.bin.1.750_contig_8003	2	1020308	1047830	False	putative_wzy_dependent				073-IL-01.bin.1.750_contig_8003
010-BE-17.bin.1.23	010-BE-17.bin.1.23_contig_168999	1	0	33740	True	putative_ABC_dependent_NO_OPX				010-BE-17.bin.1.23_contig_168999
010-BE-17.bin.1.23	010-BE-17.bin.1.23_contig_85935	1	828948	860401	False	exoPS_GCF_7				010-BE-17.bin.1.23_contig_85935
013-IT-11.bin.1.106	013-IT-11.bin.1.106_contig_25163	1	449168	555874	False	putative_wzy_dependent				013-IT-11.bin.1.106_contig_25163
013-IT-11.bin.1.106	013-IT-11.bin.1.106_contig_25163	2	910317	986471	False	putative_wzy_dependent_NO_OPX				013-IT-11.bin.1.106_contig_25163
098-UY-13.bin.1.31	098-UY-13.bin.1.31_contig_10734	1	240867	268652	False	exoPS_GCF_5				098-UY-13.bin.1.31_contig_10734
098-UY-13.bin.1.31	098-UY-13.bin.1.31_contig_52737	1	143302	178605	False	putative_wzy_dependent				098-UY-13.bin.1.31_contig_52737
098-UY-13.bin.1.31	098-UY-13.bin.1.31_contig_63006	1	112822	138973	False	exoPS_GCF_2				098-UY-13.bin.1.31_contig_63006
014-ES-23.bin.1.206	014-ES-23.bin.1.206_contig_32787	1	493611	555041	False	zooglan				014-ES-23.bin.1.206_contig_32787
072-HK-05.bin.1.680	072-HK-05.bin.1.680_contig_150638	1	0	39971	True	putative_wzy_dependent				072-HK-05.bin.1.680_contig_150638
072-HK-05.bin.1.680	072-HK-05.bin.1.680_contig_31237	1	552034	575262	False	pel				072-HK-05.bin.1.680_contig_31237
092-US1-44.bin.1.184	092-US1-44.bin.1.184_contig_15651	1	1345908	1405294	False	putative_wzy_dependent_NO_OPX				092-US1-44.bin.1.184_contig_15651
092-US1-44.bin.1.184	092-US1-44.bin.1.184_contig_28903	1	802722	827674	False	exoPS_GCF_2				092-US1-44.bin.1.184_contig_28903
050-BE-09.bin.1.288	050-BE-09.bin.1.288_contig_121	1	183302	246768	False	putative_wzy_dependent				050-BE-09.bin.1.288_contig_121
050-BE-09.bin.1.288	050-BE-09.bin.1.288_contig_5045	1	63442	99112	False	putative_ABC_or_wzy_dependent				050-BE-09.bin.1.288_contig_5045
050-BE-09.bin.1.288	050-BE-09.bin.1.288_contig_51685	1	10194	32982	False	pel				050-BE-09.bin.1.288_contig_51685
087-SA-04.bin.1.347	087-SA-04.bin.1.347_contig_156	1	311071	356203	False	putative_wzy_dependent				087-SA-04.bin.1.347_contig_156
087-SA-04.bin.1.347	087-SA-04.bin.1.347_contig_17260	1	8440	31422	False	pel-like				087-SA-04.bin.1.347_contig_17260
087-SA-04.bin.1.347	087-SA-04.bin.1.347_contig_30032	1	50480	94334	True	putative_wzy_dependent				087-SA-04.bin.1.347_contig_30032
087-SA-04.bin.1.347	087-SA-04.bin.1.347_contig_3245	1	44607	77418	False	putative_wzy_dependent_NO_OPX				087-SA-04.bin.1.347_contig_3245
087-SA-04.bin.1.347	087-SA-04.bin.1.347_contig_3245	2	197172	248903	False	exoPS_GCF_4				087-SA-04.bin.1.347_contig_3245
087-SA-04.bin.1.347	087-SA-04.bin.1.347_contig_7644	1	77908	129461	False	putative_wzy_dependent				087-SA-04.bin.1.347_contig_7644
087-SA-04.bin.1.347	087-SA-04.bin.1.347_contig_82267	1	0	30902	True	putative_wzy_dependent				087-SA-04.bin.1.347_contig_82267
036-NL-06.bin.2.474	036-NL-06.bin.2.474_contig_11752	1	498	31741	True	putative_ABC_dependent				036-NL-06.bin.2.474_contig_11752
036-NL-06.bin.2.474	036-NL-06.bin.2.474_contig_79051	1	14818	41203	False	cellulose-like				036-NL-06.bin.2.474_contig_79051
036-NL-06.bin.2.474	036-NL-06.bin.2.474_contig_89604	1	0	16679	True	putative_wzy_dependent				036-NL-06.bin.2.474_contig_89604
002-MX-07.bin.1.791	002-MX-07.bin.1.791_contig_116167	1	0	28031	True	putative_wzy_dependent				002-MX-07.bin.1.791_contig_116167
002-MX-07.bin.1.791	002-MX-07.bin.1.791_contig_52701	1	303246	361158	False	putative_wzy_dependent				002-MX-07.bin.1.791_contig_52701
028-AU-34.bin.1.409	028-AU-34.bin.1.409_contig_10318	1	250085	280441	True	zooglan				028-AU-34.bin.1.409_contig_10318
028-AU-34.bin.1.409	028-AU-34.bin.1.409_contig_34347	1	171553	225717	False	putative_wzy_dependent				028-AU-34.bin.1.409_contig_34347
028-AU-34.bin.1.409	028-AU-34.bin.1.409_contig_7624	1	747654	798073	True	putative_wzy_dependent_NO_OPX				028-AU-34.bin.1.409_contig_7624
010-BE-17.bin.1.527	010-BE-17.bin.1.527_contig_98167	1	114838	168592	False	putative_ABC_dependent_NO_OPX				010-BE-17.bin.1.527_contig_98167
011-CY-01.bin.1.560	011-CY-01.bin.1.560_contig_12134	1	261879	289780	False	exoPS_GCF_2				011-CY-01.bin.1.560_contig_12134
011-CY-01.bin.1.560	011-CY-01.bin.1.560_contig_20311	1	120903	214731	False	putative_wzy_dependent				011-CY-01.bin.1.560_contig_20311
011-CY-01.bin.1.560	011-CY-01.bin.1.560_contig_30711	1	434317	474026	False	exoPS_GCF_6				011-CY-01.bin.1.560_contig_30711
073-IL-01.bin.2.548	073-IL-01.bin.2.548_contig_109122	1	110773	146999	False	putative_wzy_dependent				073-IL-01.bin.2.548_contig_109122
073-IL-01.bin.2.548	073-IL-01.bin.2.548_contig_37955	1	166357	194615	True	exoPS_GCF_3				073-IL-01.bin.2.548_contig_37955
073-IL-01.bin.2.548	073-IL-01.bin.2.548_contig_37956	1	53729	82521	False	exoPS_GCF_4				073-IL-01.bin.2.548_contig_37956
073-IL-01.bin.2.548	073-IL-01.bin.2.548_contig_52220	1	0	15764	True	pel-like				073-IL-01.bin.2.548_contig_52220
073-IL-01.bin.2.548	073-IL-01.bin.2.548_contig_96325	1	74139	107826	False	putative_wzy_dependent				073-IL-01.bin.2.548_contig_96325
036-NL-06.bin.2.288	036-NL-06.bin.2.288_contig_5141	1	596865	626352	True	putative_wzy_dependent				036-NL-06.bin.2.288_contig_5141
020-NO1-03.bin.1.48	020-NO1-03.bin.1.48_contig_9300	1	322520	368041	False	putative_wzy_dependent				020-NO1-03.bin.1.48_contig_9300
065-CA-03.bin.1.560	065-CA-03.bin.1.560_contig_11698	1	33141	63661	False	putative_wzy_dependent_NO_OPX				065-CA-03.bin.1.560_contig_11698
065-CA-03.bin.1.560	065-CA-03.bin.1.560_contig_121828	1	153558	192861	False	putative_wzy_dependent_NO_OPX				065-CA-03.bin.1.560_contig_121828
073-IL-01.bin.2.347	073-IL-01.bin.2.347_contig_1700	1	58791	87845	False	exoPS_GCF_10				073-IL-01.bin.2.347_contig_1700
073-IL-01.bin.2.347	073-IL-01.bin.2.347_contig_1700	2	103016	138759	False	putative_wzy_dependent_NO_OPX				073-IL-01.bin.2.347_contig_1700
073-IL-01.bin.2.347	073-IL-01.bin.2.347_contig_2031	1	200833	271904	False	putative_wzy_dependent_NO_OPX				073-IL-01.bin.2.347_contig_2031
073-IL-01.bin.2.347	073-IL-01.bin.2.347_contig_26879	1	105530	177805	False	putative_ABC_dependent_NO_OPX				073-IL-01.bin.2.347_contig_26879
073-IL-01.bin.2.347	073-IL-01.bin.2.347_contig_3472	1	51388	119737	False	putative_wzy_dependent_NO_OPX				073-IL-01.bin.2.347_contig_3472
061-AU-11.bin.1.453	061-AU-11.bin.1.453_contig_20056	1	598891	647326	False	putative_wzy_dependent				061-AU-11.bin.1.453_contig_20056
008-AR-23.bin.1.573	008-AR-23.bin.1.573_contig_54541	1	34448	56738	False	pel				008-AR-23.bin.1.573_contig_54541
095-US2-13.bin.1.310	095-US2-13.bin.1.310_contig_36498	1	664262	693042	False	putative_wzy_dependent				095-US2-13.bin.1.310_contig_36498
095-US2-13.bin.1.310	095-US2-13.bin.1.310_contig_4837	1	3657	59960	True	putative_wzy_dependent				095-US2-13.bin.1.310_contig_4837
097-US2-29.bin.1.562	097-US2-29.bin.1.562_contig_1312	1	480293	551236	False	putative_wzy_dependent				097-US2-29.bin.1.562_contig_1312
097-US2-29.bin.1.562	097-US2-29.bin.1.562_contig_20779	1	457099	499521	False	putative_wzy_dependent				097-US2-29.bin.1.562_contig_20779
097-US2-29.bin.1.562	097-US2-29.bin.1.562_contig_7770	1	1713108	1796721	True	putative_wzy_dependent				097-US2-29.bin.1.562_contig_7770
094-US2-01.bin.1.443	094-US2-01.bin.1.443_contig_164851	1	192006	221674	True	putative_wzy_dependent_NO_OPX				094-US2-01.bin.1.443_contig_164851
094-US2-01.bin.1.443	094-US2-01.bin.1.443_contig_43004	1	199204	254838	False	putative_ABC_dependent_NO_OPX				094-US2-01.bin.1.443_contig_43004
094-US2-01.bin.1.443	094-US2-01.bin.1.443_contig_53850	1	123477	187488	False	putative_ABC_dependent_NO_OPX				094-US2-01.bin.1.443_contig_53850
094-US2-01.bin.1.443	094-US2-01.bin.1.443_contig_60405	1	112391	147577	False	putative_wzy_dependent_NO_OPX				094-US2-01.bin.1.443_contig_60405
087-SA-04.bin.1.792	087-SA-04.bin.1.792_contig_2151	1	386512	426002	False	putative_wzy_dependent_NO_OPX				087-SA-04.bin.1.792_contig_2151
087-SA-04.bin.1.792	087-SA-04.bin.1.792_contig_61605	1	8441	37483	True	exoPS_GCF_10				087-SA-04.bin.1.792_contig_61605
087-SA-04.bin.1.792	087-SA-04.bin.1.792_contig_61605	2	70025	87832	False	pel-positive				087-SA-04.bin.1.792_contig_61605
087-SA-04.bin.1.792	087-SA-04.bin.1.792_contig_89066	1	671429	737856	False	putative_wzy_dependent_NO_OPX				087-SA-04.bin.1.792_contig_89066
006-MY-06.bin.1.870	006-MY-06.bin.1.870_contig_1441	1	1013200	1058652	False	putative_wzy_dependent				006-MY-06.bin.1.870_contig_1441
006-MY-06.bin.1.870	006-MY-06.bin.1.870_contig_1441	2	1724158	1747176	False	pel-like				006-MY-06.bin.1.870_contig_1441
095-US2-13.bin.1.362	095-US2-13.bin.1.362_contig_42832	1	295030	331735	True	putative_wzy_dependent_NO_OPX				095-US2-13.bin.1.362_contig_42832
095-US2-13.bin.1.362	095-US2-13.bin.1.362_contig_59444	1	203944	231283	False	putative_wzy_dependent				095-US2-13.bin.1.362_contig_59444
008-AR-23.bin.1.33	008-AR-23.bin.1.33_contig_34915	1	1170499	1202328	False	exoPS_GCF_7				008-AR-23.bin.1.33_contig_34915
008-AR-23.bin.1.33	008-AR-23.bin.1.33_contig_34915	2	1346868	1431777	False	putative_wzy_dependent_NO_OPX				008-AR-23.bin.1.33_contig_34915
008-AR-23.bin.1.33	008-AR-23.bin.1.33_contig_34915	3	1934597	1992515	False	putative_wzy_dependent_NO_OPX				008-AR-23.bin.1.33_contig_34915
012-PT-06.bin.1.716	012-PT-06.bin.1.716_contig_18022	1	47333	87642	True	putative_wzy_dependent_NO_OPX				012-PT-06.bin.1.716_contig_18022
012-PT-06.bin.1.716	012-PT-06.bin.1.716_contig_64243	1	154130	179115	True	putative_wzy_dependent				012-PT-06.bin.1.716_contig_64243
065-CA-03.bin.1.522	065-CA-03.bin.1.522_contig_20917	1	674741	706816	False	exoPS_GCF_7				065-CA-03.bin.1.522_contig_20917
065-CA-03.bin.1.522	065-CA-03.bin.1.522_contig_22451	1	0	39251	True	putative_wzy_dependent_NO_OPX				065-CA-03.bin.1.522_contig_22451
065-CA-03.bin.1.522	065-CA-03.bin.1.522_contig_23634	1	48590	90274	False	putative_wzy_dependent_NO_OPX				065-CA-03.bin.1.522_contig_23634
010-BE-17.bin.1.129	010-BE-17.bin.1.129_contig_109503	1	13942	47415	True	putative_ABC_or_wzy_dependent				010-BE-17.bin.1.129_contig_109503
010-BE-17.bin.1.129	010-BE-17.bin.1.129_contig_1437	1	223559	263819	False	zooglan				010-BE-17.bin.1.129_contig_1437
023-IN-14.bin.1.360	023-IN-14.bin.1.360_contig_14092	1	0	24990	True	putative_wzy_dependent_NO_OPX				023-IN-14.bin.1.360_contig_14092
023-IN-14.bin.1.360	023-IN-14.bin.1.360_contig_16170	1	11687	94903	True	putative_wzy_dependent				023-IN-14.bin.1.360_contig_16170
023-IN-14.bin.1.360	023-IN-14.bin.1.360_contig_16170	2	159115	218325	False	putative_wzy_dependent_NO_OPX				023-IN-14.bin.1.360_contig_16170
026-AT-03.bin.1.177	026-AT-03.bin.1.177_contig_51531	1	110098	177343	False	putative_wzy_dependent_NO_OPX				026-AT-03.bin.1.177_contig_51531
026-AT-03.bin.1.177	026-AT-03.bin.1.177_contig_80897	1	8942	61966	True	putative_ABC_dependent_NO_OPX				026-AT-03.bin.1.177_contig_80897
094-US2-01.bin.1.386	094-US2-01.bin.1.386_contig_9104	1	224610	288616	False	exoPS_GCF_7				094-US2-01.bin.1.386_contig_9104
004-NL-18.bin.1.304	004-NL-18.bin.1.304_contig_2103	1	139540	187429	False	putative_wzy_dependent_NO_OPX				004-NL-18.bin.1.304_contig_2103
004-NL-18.bin.1.304	004-NL-18.bin.1.304_contig_22289	1	608623	631527	False	pel-like				004-NL-18.bin.1.304_contig_22289
065-CA-03.bin.2.281	065-CA-03.bin.2.281_contig_4373	1	512711	576378	False	putative_ABC_dependent_NO_OPX				065-CA-03.bin.2.281_contig_4373
065-CA-03.bin.2.281	065-CA-03.bin.2.281_contig_4373	2	2681393	2760196	False	zooglan				065-CA-03.bin.2.281_contig_4373
027-AU-18.bin.1.268	027-AU-18.bin.1.268_contig_23381	1	810434	838701	False	exoPS_GCF_4				027-AU-18.bin.1.268_contig_23381
006-MY-06.bin.c.2	006-MY-06.bin.c.2_contig_13831	1	1622552	1687895	False	putative_ABC_dependent_NO_OPX				006-MY-06.bin.c.2_contig_13831
077-MX-09.bin.1.98	077-MX-09.bin.1.98_contig_61751	1	319111	349722	False	putative_wzy_dependent_NO_OPX				077-MX-09.bin.1.98_contig_61751
077-MX-09.bin.1.98	077-MX-09.bin.1.98_contig_9500	1	833290	897342	False	putative_ABC_dependent_NO_OPX				077-MX-09.bin.1.98_contig_9500
026-AT-03.bin.1.79	026-AT-03.bin.1.79_contig_14240	1	357507	417051	False	putative_wzy_dependent				026-AT-03.bin.1.79_contig_14240
038-SE-10.bin.1.517	038-SE-10.bin.1.517_contig_16394	1	154324	219003	False	putative_wzy_dependent_NO_OPX				038-SE-10.bin.1.517_contig_16394
038-SE-10.bin.1.517	038-SE-10.bin.1.517_contig_18165	1	80795	181965	False	putative_wzy_dependent				038-SE-10.bin.1.517_contig_18165
038-SE-10.bin.1.517	038-SE-10.bin.1.517_contig_18165	2	478533	544935	False	putative_ABC_dependent_NO_OPX				038-SE-10.bin.1.517_contig_18165
061-AU-11.bin.1.643	061-AU-11.bin.1.643_contig_50107	1	130667	190267	False	putative_ABC_dependent_NO_OPX				061-AU-11.bin.1.643_contig_50107
061-AU-11.bin.1.643	061-AU-11.bin.1.643_contig_61952	1	150465	192482	False	zooglan				061-AU-11.bin.1.643_contig_61952
061-AU-11.bin.1.643	061-AU-11.bin.1.643_contig_61952	2	404745	438967	False	putative_wzy_dependent				061-AU-11.bin.1.643_contig_61952
048-UY-15.bin.c.3	048-UY-15.bin.c.3_contig_394	1	2078694	2122863	False	putative_wzy_dependent_NO_OPX				048-UY-15.bin.c.3_contig_394
048-UY-15.bin.c.3	048-UY-15.bin.c.3_contig_394	2	3537806	3584478	False	putative_ABC_dependent_NO_OPX				048-UY-15.bin.c.3_contig_394
060-AU-05.bin.1.200	060-AU-05.bin.1.200_contig_16686	1	703241	762744	False	putative_wzy_dependent				060-AU-05.bin.1.200_contig_16686
060-AU-05.bin.1.200	060-AU-05.bin.1.200_contig_16686	2	1182317	1218082	False	putative_ABC_dependent_NO_OPX				060-AU-05.bin.1.200_contig_16686
060-AU-05.bin.1.200	060-AU-05.bin.1.200_contig_26679	1	269071	337588	False	putative_ABC_dependent				060-AU-05.bin.1.200_contig_26679
060-AU-05.bin.1.1024	060-AU-05.bin.1.1024_contig_3848	1	485057	552600	False	putative_ABC_dependent				060-AU-05.bin.1.1024_contig_3848
060-AU-05.bin.1.1024	060-AU-05.bin.1.1024_contig_3848	2	1298534	1358837	False	putative_wzy_dependent_NO_OPX				060-AU-05.bin.1.1024_contig_3848
060-AU-05.bin.1.1024	060-AU-05.bin.1.1024_contig_3848	3	1459615	1510208	False	putative_ABC_dependent_NO_OPX				060-AU-05.bin.1.1024_contig_3848
012-PT-06.bin.1.139	012-PT-06.bin.1.139_contig_27285	1	470415	526713	False	putative_wzy_dependent_NO_OPX				012-PT-06.bin.1.139_contig_27285
065-CA-03.bin.1.37	065-CA-03.bin.1.37_contig_66056	1	0	37869	True	putative_wzy_dependent_NO_OPX				065-CA-03.bin.1.37_contig_66056
065-CA-03.bin.1.37	065-CA-03.bin.1.37_contig_9230	1	310158	378451	False	putative_wzy_dependent_NO_OPX				065-CA-03.bin.1.37_contig_9230
065-CA-03.bin.1.37	065-CA-03.bin.1.37_contig_9230	2	529033	595462	False	putative_ABC_dependent_NO_OPX				065-CA-03.bin.1.37_contig_9230
095-US2-13.bin.1.100	095-US2-13.bin.1.100_contig_19780	1	398173	446699	False	putative_wzy_dependent_NO_OPX				095-US2-13.bin.1.100_contig_19780
008-AR-23.bin.1.210	008-AR-23.bin.1.210_contig_9386	1	2808737	2856191	False	putative_wzy_dependent				008-AR-23.bin.1.210_contig_9386
029-CA-06.bin.1.214	029-CA-06.bin.1.214_contig_29014	1	1151166	1195674	False	putative_wzy_dependent				029-CA-06.bin.1.214_contig_29014
020-NO1-03.bin.1.297	020-NO1-03.bin.1.297_contig_3370	1	210558	237413	False	sphingomonadales_exops				020-NO1-03.bin.1.297_contig_3370
020-NO1-03.bin.1.297	020-NO1-03.bin.1.297_contig_3370	2	308827	348334	False	putative_wzy_dependent				020-NO1-03.bin.1.297_contig_3370
001-SG-02.bin.2.329	001-SG-02.bin.2.329_contig_3037	1	279003	305812	False	sphingomonadales_exops				001-SG-02.bin.2.329_contig_3037
018-CH-08.bin.1.519	018-CH-08.bin.1.519_contig_184842	1	21871	53460	False	exoPS_GCF_7				018-CH-08.bin.1.519_contig_184842
018-CH-08.bin.1.519	018-CH-08.bin.1.519_contig_28989	1	838183	896597	False	putative_ABC_dependent_NO_OPX				018-CH-08.bin.1.519_contig_28989
011-CY-01.bin.1.167	011-CY-01.bin.1.167_contig_30206	1	605336	652183	False	putative_wzy_dependent				011-CY-01.bin.1.167_contig_30206
028-AU-34.bin.1.345	028-AU-34.bin.1.345_contig_45941	1	399590	426058	False	sphingomonadales_exops				028-AU-34.bin.1.345_contig_45941
028-AU-34.bin.1.345	028-AU-34.bin.1.345_contig_7459	1	78023	126635	False	putative_wzy_dependent				028-AU-34.bin.1.345_contig_7459
028-AU-34.bin.1.345	028-AU-34.bin.1.345_contig_7459	2	1486984	1508937	False	curdlan-like				028-AU-34.bin.1.345_contig_7459
009-AU-01.bin.1.10	009-AU-01.bin.1.10_contig_79313	1	64087	118755	False	putative_ABC_dependent_NO_OPX				009-AU-01.bin.1.10_contig_79313
021-CZ-11.bin.1.824	021-CZ-11.bin.1.824_contig_25022	1	0	56634	True	putative_wzy_dependent				021-CZ-11.bin.1.824_contig_25022
006-MY-06.bin.1.389	006-MY-06.bin.1.389_contig_19077	1	543904	570788	False	sphingomonadales_exops				006-MY-06.bin.1.389_contig_19077
043-US1-27.bin.1.178	043-US1-27.bin.1.178_contig_469	1	591976	641263	False	putative_wzy_dependent				043-US1-27.bin.1.178_contig_469
043-US1-27.bin.1.178	043-US1-27.bin.1.178_contig_469	2	767115	806829	False	putative_wzy_dependent				043-US1-27.bin.1.178_contig_469
043-US1-27.bin.1.178	043-US1-27.bin.1.178_contig_469	3	983191	1056430	False	zooglan				043-US1-27.bin.1.178_contig_469
015-DE-14.bin.1.83	015-DE-14.bin.1.83_contig_33821	1	208303	242081	False	putative_wzy_dependent_NO_OPX				015-DE-14.bin.1.83_contig_33821
015-DE-14.bin.1.83	015-DE-14.bin.1.83_contig_54747	1	682766	798397	False	putative_wzy_dependent_NO_OPX				015-DE-14.bin.1.83_contig_54747
092-US1-44.bin.1.124	092-US1-44.bin.1.124_contig_12993	1	656470	704109	False	putative_wzy_dependent_NO_OPX				092-US1-44.bin.1.124_contig_12993
092-US1-44.bin.1.124	092-US1-44.bin.1.124_contig_1866	1	593724	645674	False	putative_wzy_dependent				092-US1-44.bin.1.124_contig_1866
014-ES-23.bin.1.212	014-ES-23.bin.1.212_contig_107214	1	6278	34622	True	cellulose-like				014-ES-23.bin.1.212_contig_107214
026-AT-03.bin.1.310	026-AT-03.bin.1.310_contig_87543	1	329277	380605	True	putative_wzy_dependent				026-AT-03.bin.1.310_contig_87543
099-UY-16.bin.1.247	099-UY-16.bin.1.247_contig_12604	1	151477	182737	False	exoPS_GCF_5				099-UY-16.bin.1.247_contig_12604
099-UY-16.bin.1.247	099-UY-16.bin.1.247_contig_18232	1	207375	257160	False	putative_wzy_dependent				099-UY-16.bin.1.247_contig_18232
099-UY-16.bin.1.247	099-UY-16.bin.1.247_contig_25317	1	104712	151565	False	putative_wzy_dependent_NO_OPX				099-UY-16.bin.1.247_contig_25317
045-US1-87.bin.1.10	045-US1-87.bin.1.10_contig_11580	1	0	32108	True	putative_wzy_dependent				045-US1-87.bin.1.10_contig_11580
038-SE-10.bin.1.227	038-SE-10.bin.1.227_contig_28587	1	129991	164269	False	zooglan				038-SE-10.bin.1.227_contig_28587
001-SG-02.bin.1.388	001-SG-02.bin.1.388_contig_12741	1	535267	588523	False	putative_wzy_dependent				001-SG-02.bin.1.388_contig_12741
001-SG-02.bin.1.388	001-SG-02.bin.1.388_contig_12741	2	2039115	2100047	False	putative_wzy_dependent				001-SG-02.bin.1.388_contig_12741
001-SG-02.bin.1.388	001-SG-02.bin.1.388_contig_12741	3	2834522	2888405	False	putative_wzy_dependent				001-SG-02.bin.1.388_contig_12741
001-SG-02.bin.1.388	001-SG-02.bin.1.388_contig_12741	4	2990628	3041024	False	putative_ABC_dependent_NO_OPX				001-SG-02.bin.1.388_contig_12741
003-CA-05.bin.2.106	003-CA-05.bin.2.106_contig_39709	1	178492	211861	False	putative_wzy_dependent_NO_OPX				003-CA-05.bin.2.106_contig_39709
050-BE-09.bin.1.315	050-BE-09.bin.1.315_contig_64131	1	0	54106	True	putative_ABC_dependent_NO_OPX				050-BE-09.bin.1.315_contig_64131
050-BE-09.bin.1.315	050-BE-09.bin.1.315_contig_830	1	0	26451	True	exoPS_GCF_7				050-BE-09.bin.1.315_contig_830
050-BE-09.bin.1.315	050-BE-09.bin.1.315_contig_93543	1	59465	86916	False	putative_wzy_dependent_NO_OPX				050-BE-09.bin.1.315_contig_93543
042-US1-105.bin.1.91	042-US1-105.bin.1.91_contig_7746	1	244420	292629	False	putative_wzy_dependent_NO_OPX				042-US1-105.bin.1.91_contig_7746
012-PT-06.bin.1.791	012-PT-06.bin.1.791_contig_8241	1	160722	259335	False	putative_wzy_dependent				012-PT-06.bin.1.791_contig_8241
097-US2-29.bin.1.181	097-US2-29.bin.1.181_contig_14652	1	258397	285391	False	exoPS_GCF_2				097-US2-29.bin.1.181_contig_14652
097-US2-29.bin.1.181	097-US2-29.bin.1.181_contig_14652	2	520642	581944	False	putative_wzy_dependent_NO_OPX				097-US2-29.bin.1.181_contig_14652
097-US2-29.bin.1.181	097-US2-29.bin.1.181_contig_337	1	292441	321083	False	exoPS_GCF_5				097-US2-29.bin.1.181_contig_337
097-US2-29.bin.1.181	097-US2-29.bin.1.181_contig_6642	1	1184172	1221541	False	putative_wzy_dependent				097-US2-29.bin.1.181_contig_6642
061-AU-11.bin.1.285	061-AU-11.bin.1.285_contig_1887	1	804470	883567	False	zooglan				061-AU-11.bin.1.285_contig_1887
087-SA-04.bin.1.162	087-SA-04.bin.1.162_contig_147629	1	29053	81688	False	putative_wzy_dependent				087-SA-04.bin.1.162_contig_147629
094-US2-01.bin.1.315	094-US2-01.bin.1.315_contig_49833	1	0	30651	True	putative_wzy_dependent				094-US2-01.bin.1.315_contig_49833
016-PL-06.bin.2.407	016-PL-06.bin.2.407_contig_7150	1	13658	97760	True	putative_wzy_dependent_NO_OPX				016-PL-06.bin.2.407_contig_7150
089-SG-01.bin.1.238	089-SG-01.bin.1.238_contig_14896	1	428891	451300	False	pel				089-SG-01.bin.1.238_contig_14896
061-AU-11.bin.c.12	061-AU-11.bin.c.12_contig_8341	1	184493	236113	False	putative_wzy_dependent_NO_OPX				061-AU-11.bin.c.12_contig_8341
061-AU-11.bin.c.12	061-AU-11.bin.c.12_contig_8341	2	1462782	1488170	False	putative_ABC_or_wzy_dependent				061-AU-11.bin.c.12_contig_8341
061-AU-11.bin.c.12	061-AU-11.bin.c.12_contig_8341	3	3784686	3825891	False	putative_wzy_dependent				061-AU-11.bin.c.12_contig_8341
061-AU-11.bin.c.12	061-AU-11.bin.c.12_contig_8341	4	8183657	8235022	False	putative_wzy_dependent				061-AU-11.bin.c.12_contig_8341
044-US1-41.bin.1.33	044-US1-41.bin.1.33_contig_75	1	454368	508519	False	putative_wzy_dependent				044-US1-41.bin.1.33_contig_75
023-IN-14.bin.1.217	023-IN-14.bin.1.217_contig_147143	1	0	55428	True	putative_wzy_dependent				023-IN-14.bin.1.217_contig_147143
023-IN-14.bin.1.217	023-IN-14.bin.1.217_contig_147143	2	99597	141949	False	putative_wzy_dependent				023-IN-14.bin.1.217_contig_147143
023-IN-14.bin.1.217	023-IN-14.bin.1.217_contig_823	1	1420598	1472155	False	putative_wzy_dependent				023-IN-14.bin.1.217_contig_823
097-US2-29.bin.1.392	097-US2-29.bin.1.392_contig_10318	1	32206	65190	False	putative_wzy_dependent				097-US2-29.bin.1.392_contig_10318
